chip,pixels,interior_px,boundary_px,background_px,unlabelled_px,n_parcels
g6_00007_15.tif,65536,577,1001,63958,0,20
g6_00007_16.tif,65536,121,171,65244,0,8
g6_00007_17.tif,65536,138,216,65182,0,11
g6_00007_18.tif,65536,79,178,65279,0,7
g6_00007_2.tif,65536,10371,2350,52815,0,15
g6_00007_3.tif,65536,3311,1420,60805,0,35
g6_00007_4.tif,65536,9588,3872,52076,0,67
g6_00007_5.tif,65536,1798,1144,62594,0,23
g6_00007_6.tif,65536,2,7,65527,0,1
g6_00007_7.tif,65536,138,202,65196,0,5
g6_00007_8.tif,65536,205,299,65032,0,11
g6_00007_9.tif,65536,860,625,64051,0,19
g6_00008_0.tif,65536,936,1012,63588,0,28
g6_00008_1.tif,65536,616,723,64197,0,20
g6_00008_10.tif,65536,3050,1493,60993,0,29
g6_00008_11.tif,65536,2562,1634,61340,0,49
g6_00008_12.tif,65536,1161,813,63562,0,24
g6_00008_13.tif,65536,1981,1324,62231,0,54
g6_00008_14.tif,65536,231,171,65134,0,5
g6_00008_15.tif,65536,44,67,65425,0,2
g6_00008_16.tif,65536,197,225,65114,0,7
g6_00008_17.tif,65536,452,434,64650,0,15
g6_00008_18.tif,65536,189,306,65041,0,14
g6_00008_2.tif,65536,1302,363,63871,0,11
g6_00008_3.tif,65536,700,600,64236,0,21
g6_00008_4.tif,65536,1021,758,63757,0,26
g6_00008_5.tif,65536,593,379,64564,0,12
g6_00008_6.tif,65536,1338,759,63439,0,20
g6_00008_7.tif,65536,2132,1500,61904,0,38
g6_00008_8.tif,65536,876,445,64215,0,16
g6_00008_9.tif,65536,110,143,65283,0,6
g6_00009_0.tif,65536,387,370,64779,0,14
g6_00009_1.tif,65536,314,246,64976,0,5
g6_00009_10.tif,65536,2068,783,62685,0,16
g6_00009_11.tif,65536,8234,3291,54011,0,68
g6_00009_12.tif,65536,14128,4926,46482,0,80
g6_00009_13.tif,65536,22082,5114,38340,0,83
g6_00009_14.tif,65536,16730,4546,44260,0,74
g6_00009_15.tif,65536,3169,2128,60239,0,34
g6_00009_16.tif,65536,2412,1124,62000,0,28
g6_00009_17.tif,65536,10277,3753,51506,0,78
g6_00009_18.tif,65536,23305,6335,35896,0,77
g6_00009_2.tif,65536,98,113,65325,0,6
g6_00009_4.tif,65536,219,471,64846,0,16
g6_00009_5.tif,65536,588,579,64369,0,19
g6_00009_6.tif,65536,315,285,64936,0,9
g6_00009_7.tif,65536,1537,751,63248,0,18
g6_00009_8.tif,65536,1699,926,62911,0,22
g6_00009_9.tif,65536,222,125,65189,0,4
g6_00010_0.tif,65536,13011,3597,48928,0,48
g6_00010_1.tif,65536,12241,2822,50473,0,29
g6_00010_10.tif,65536,3,13,65520,0,1
g6_00010_11.tif,65536,169,84,65283,0,3
g6_00010_12.tif,65536,184,141,65211,0,3
g6_00010_13.tif,65536,0,3,65533,0,0
g6_00010_14.tif,65536,254,389,64893,0,11
g6_00010_15.tif,65536,51,154,65331,0,5
g6_00010_16.tif,65536,0,0,65536,0,0
g6_00010_17.tif,65536,440,465,64631,0,14
g6_00010_18.tif,65536,625,328,64583,0,13
g6_00010_2.tif,65536,12210,4106,49220,0,93
g6_00010_3.tif,65536,10662,4354,50520,0,84
g6_00010_4.tif,65536,15262,6568,43706,0,103
g6_00010_5.tif,65536,9480,2598,53458,0,45
g6_00010_6.tif,65536,16025,5003,44508,0,75
g6_00010_7.tif,65536,7519,2191,55826,0,43
g6_00010_8.tif,65536,245,212,65079,0,10
g6_00010_9.tif,65536,802,641,64093,0,20
g6_00011_0.tif,65536,196,119,65221,0,3
g6_00011_1.tif,65536,666,753,64117,0,22
g6_00011_10.tif,65536,434,279,64823,0,10
g6_00011_11.tif,65536,782,576,64178,0,13
g6_00011_12.tif,65536,554,464,64518,0,12
g6_00011_13.tif,65536,258,301,64977,0,16
g6_00011_14.tif,65536,1038,812,63686,0,31
g6_00011_15.tif,65536,357,367,64812,0,13
g6_00011_16.tif,65536,1208,1149,63179,0,39
g6_00011_17.tif,65536,459,402,64675,0,19
g6_00011_18.tif,65536,1475,1071,62990,0,33
g6_00011_2.tif,65536,134,134,65268,0,5
g6_00011_3.tif,65536,1029,486,64021,0,12
g6_00011_4.tif,65536,644,593,64299,0,23
g6_00011_5.tif,65536,1010,589,63937,0,17
g6_00011_6.tif,65536,569,657,64310,0,21
g6_00011_7.tif,65536,734,356,64446,0,7
g6_00011_8.tif,65536,347,229,64960,0,8
g6_00011_9.tif,65536,972,576,63988,0,21
g6_00012_0.tif,65536,985,800,63751,0,28
g6_00012_1.tif,65536,1392,1228,62916,0,44
g6_00012_10.tif,65536,7459,2501,55576,0,48
g6_00012_11.tif,65536,15577,5811,44148,0,106
g6_00012_12.tif,65536,9140,5414,50982,0,78
g6_00012_13.tif,65536,6752,3163,55621,0,78
g6_00012_14.tif,65536,11666,4077,49793,0,42
g6_00012_15.tif,65536,7078,2900,55558,0,42
g6_00012_16.tif,65536,3360,1704,60472,0,44
g6_00012_17.tif,65536,9997,5452,50087,0,80
g6_00012_18.tif,65536,15591,5249,44696,0,70
g6_00012_2.tif,65536,24,44,65468,0,3
g6_00012_3.tif,65536,5,23,65508,0,2
g6_00012_5.tif,65536,1213,699,63624,0,22
g6_00012_6.tif,65536,1241,644,63651,0,16
g6_00012_7.tif,65536,5609,1362,58565,0,20
g6_00012_8.tif,65536,9186,2130,54220,0,34
g6_00012_9.tif,65536,6583,2536,56417,0,48
g6_00013_0.tif,65536,20305,4845,40386,0,70
g6_00013_1.tif,65536,15879,5413,44244,0,73
g6_00013_10.tif,65536,1411,623,63502,0,16
g6_00013_11.tif,65536,150,192,65194,0,10
g6_00013_12.tif,65536,1547,992,62997,0,28
g6_00013_13.tif,65536,502,458,64576,0,17
g6_00013_14.tif,65536,751,638,64147,0,19
g6_00013_15.tif,65536,535,993,64008,0,34
g6_00013_16.tif,65536,410,228,64898,0,7
g6_00013_17.tif,65536,98,232,65206,0,10
g6_00013_18.tif,65536,274,222,65040,0,7
g6_00013_2.tif,65536,15954,6329,43253,0,79
g6_00013_3.tif,65536,16659,7974,40903,0,96
g6_00013_4.tif,65536,21431,7271,36834,0,83
g6_00013_5.tif,65536,17432,5731,42373,0,89
g6_00013_6.tif,65536,4382,2090,59064,0,30
g6_00013_7.tif,65536,11806,4085,49645,0,59
g6_00013_8.tif,65536,19060,5089,41387,0,103
g6_00013_9.tif,65536,4060,2004,59472,0,31
g6_00014_0.tif,65536,1915,1409,62212,0,41
g6_00014_1.tif,65536,2379,1367,61790,0,35
g6_00014_10.tif,65536,945,548,64043,0,12
g6_00014_11.tif,65536,1958,1146,62432,0,29
g6_00014_12.tif,65536,613,356,64567,0,9
g6_00014_13.tif,65536,5156,2196,58184,0,36
g6_00014_14.tif,65536,1877,1323,62336,0,25
g6_00014_15.tif,65536,718,482,64336,0,18
g6_00014_16.tif,65536,783,533,64220,0,17
g6_00014_17.tif,65536,1710,1158,62668,0,35
g6_00014_18.tif,65536,1108,1233,63195,0,40
g6_00014_2.tif,65536,381,389,64766,0,12
g6_00014_3.tif,65536,3406,1843,60287,0,38
g6_00014_4.tif,65536,1502,729,63305,0,22
g6_00014_5.tif,65536,2138,1610,61788,0,41
g6_00014_6.tif,65536,256,91,65189,0,3
g6_00014_7.tif,65536,589,399,64548,0,11
g6_00014_8.tif,65536,1337,824,63375,0,25
g6_00014_9.tif,65536,176,172,65188,0,9
g6_00015_0.tif,65536,2727,906,61903,0,21
g6_00015_1.tif,65536,706,263,64567,0,5
g6_00015_10.tif,65536,943,313,64280,0,9
g6_00015_11.tif,65536,5185,1992,58359,0,41
g6_00015_12.tif,65536,13352,5857,46327,0,113
g6_00015_13.tif,65536,2509,1377,61650,0,34
g6_00015_14.tif,65536,3569,1687,60280,0,29
g6_00015_15.tif,65536,1123,339,64074,0,6
g6_00015_16.tif,65536,6742,1533,57261,0,20
g6_00015_17.tif,65536,9993,3511,52032,0,45
g6_00015_18.tif,65536,10956,4050,50530,0,52
g6_00015_2.tif,65536,648,509,64379,0,16
g6_00015_3.tif,65536,9008,3983,52545,0,75
g6_00015_4.tif,65536,1120,762,63654,0,19
g6_00015_6.tif,65536,0,0,65536,0,0
g6_00015_7.tif,65536,97,78,65361,0,4
g6_00015_8.tif,65536,447,412,64677,0,14
g6_00015_9.tif,65536,1522,727,63287,0,18
g6_00016_0.tif,65536,4896,1961,58679,0,37
g6_00016_1.tif,65536,16181,2429,46926,0,43
g6_00016_10.tif,65536,16681,5984,42871,0,81
g6_00016_11.tif,65536,990,874,63672,0,28
g6_00016_12.tif,65536,2615,1174,61747,0,26
g6_00016_13.tif,65536,1586,901,63049,0,21
g6_00016_14.tif,65536,8708,3202,53626,0,73
g6_00016_15.tif,65536,1973,1186,62377,0,27
g6_00016_16.tif,65536,815,610,64111,0,18
g6_00016_17.tif,65536,614,508,64414,0,7
g6_00016_18.tif,65536,3285,1463,60788,0,30
g6_00016_2.tif,65536,12312,4189,49035,0,60
g6_00016_3.tif,65536,9841,6084,49611,0,82
g6_00016_4.tif,65536,21508,6580,37448,0,110
g6_00016_5.tif,65536,21044,6425,38067,0,91
g6_00016_6.tif,65536,11867,6873,46796,0,143
g6_00016_7.tif,65536,12164,7406,45966,0,112
g6_00016_8.tif,65536,4469,2483,58584,0,31
g6_00016_9.tif,65536,16955,5902,42679,0,100
g6_00017_0.tif,65536,3102,1253,61181,0,32
g6_00017_1.tif,65536,7907,3582,54047,0,76
g6_00017_10.tif,65536,1303,770,63463,0,22
g6_00017_11.tif,65536,483,499,64554,0,17
g6_00017_12.tif,65536,1942,1153,62441,0,24
g6_00017_13.tif,65536,1364,750,63422,0,18
g6_00017_14.tif,65536,4485,1930,59121,0,51
g6_00017_15.tif,65536,2877,1071,61588,0,31
g6_00017_16.tif,65536,2745,1242,61549,0,30
g6_00017_17.tif,65536,1223,901,63412,0,31
g6_00017_18.tif,65536,1804,769,62963,0,25
g6_00017_2.tif,65536,1356,504,63676,0,12
g6_00017_3.tif,65536,1277,584,63675,0,18
g6_00017_4.tif,65536,1877,1322,62337,0,39
g6_00017_5.tif,65536,1098,288,64150,0,7
g6_00017_6.tif,65536,3139,1814,60583,0,45
g6_00017_7.tif,65536,215,93,65228,0,3
g6_00017_8.tif,65536,1176,675,63685,0,23
g6_00017_9.tif,65536,2913,1190,61433,0,30
g6_00018_0.tif,65536,213,234,65089,0,6
g6_00018_1.tif,65536,361,333,64842,0,13
g6_00018_10.tif,65536,1403,937,63196,0,20
g6_00018_11.tif,65536,3686,1241,60609,0,27
g6_00018_12.tif,65536,6670,1883,56983,0,28
g6_00018_13.tif,65536,10892,3462,51182,0,70
g6_00018_14.tif,65536,10246,2716,52574,0,33
g6_00018_15.tif,65536,5377,1737,58422,0,16
g6_00018_16.tif,65536,1954,649,62933,0,10
g6_00018_17.tif,65536,4077,1282,60177,0,22
g6_00018_18.tif,65536,3024,1497,61015,0,32
g6_00018_2.tif,65536,531,556,64449,0,14
g6_00018_3.tif,65536,184,237,65115,0,9
g6_00018_4.tif,65536,626,386,64524,0,17
g6_00018_5.tif,65536,3395,1715,60426,0,48
g6_00018_7.tif,65536,18,21,65497,0,1
g6_00018_8.tif,65536,75,122,65339,0,4
g6_00018_9.tif,65536,240,391,64905,0,12
g6_00019_0.tif,65536,826,525,64185,0,16
g6_00019_1.tif,65536,14,36,65486,0,2
g6_00019_10.tif,65536,26878,5754,32904,0,70
g6_00019_11.tif,65536,23662,6538,35336,0,98
g6_00019_12.tif,65536,5668,3406,56462,0,71
g6_00019_13.tif,65536,628,417,64491,0,13
g6_00019_14.tif,65536,2099,939,62498,0,12
g6_00019_15.tif,65536,9825,2105,53606,0,40
g6_00019_16.tif,65536,12920,2592,50024,0,46
g6_00019_17.tif,65536,1471,690,63375,0,15
g6_00019_18.tif,65536,5947,1464,58125,0,22
g6_00019_2.tif,65536,71,202,65263,0,6
g6_00019_3.tif,65536,0,0,65536,0,0
g6_00019_4.tif,65536,678,215,64643,0,6
g6_00019_5.tif,65536,12634,3097,49805,0,55
g6_00019_6.tif,65536,20861,6779,37896,0,109
g6_00019_7.tif,65536,18245,10011,37280,0,179
g6_00019_8.tif,65536,7758,4654,53124,0,92
g6_00019_9.tif,65536,12740,3253,49543,0,44
g6_00020_0.tif,65536,1709,744,63083,0,20
g6_00020_1.tif,65536,1036,578,63922,0,12
g6_00020_10.tif,65536,1268,551,63717,0,18
g6_00020_11.tif,65536,4111,1878,59547,0,49
g6_00020_12.tif,65536,7488,3684,54364,0,98
g6_00020_13.tif,65536,5948,2036,57552,0,47
g6_00020_14.tif,65536,12382,2792,50362,0,55
g6_00020_15.tif,65536,7959,2139,55438,0,46
g6_00020_16.tif,65536,7170,1849,56517,0,38
g6_00020_17.tif,65536,1126,391,64019,0,9
g6_00020_18.tif,65536,1168,626,63742,0,13
g6_00020_2.tif,65536,1567,827,63142,0,13
g6_00020_3.tif,65536,4567,2717,58252,0,62
g6_00020_4.tif,65536,553,472,64511,0,24
g6_00020_5.tif,65536,1011,541,63984,0,17
g6_00020_6.tif,65536,1313,630,63593,0,18
g6_00020_7.tif,65536,1008,530,63998,0,14
g6_00020_8.tif,65536,0,0,65536,0,0
g6_00020_9.tif,65536,8,51,65477,0,3
g6_00021_0.tif,65536,26,43,65467,0,1
g6_00021_1.tif,65536,2993,1620,60923,0,48
g6_00021_10.tif,65536,0,0,65536,0,0
g6_00021_11.tif,65536,116,111,65309,0,5
g6_00021_12.tif,65536,14,30,65492,0,1
g6_00021_13.tif,65536,2,7,65527,0,1
g6_00021_14.tif,65536,5665,2109,57762,0,49
g6_00021_15.tif,65536,2797,857,61882,0,22
g6_00021_16.tif,65536,1891,771,62874,0,14
g6_00021_17.tif,65536,642,511,64383,0,17
g6_00021_18.tif,65536,447,431,64658,0,16
g6_00021_2.tif,65536,5238,2472,57826,0,68
g6_00021_3.tif,65536,1247,993,63296,0,37
g6_00021_4.tif,65536,468,588,64480,0,23
g6_00021_5.tif,65536,1876,925,62735,0,20
g6_00021_6.tif,65536,547,472,64517,0,15
g6_00021_8.tif,65536,24,56,65456,0,2
g6_00021_9.tif,65536,0,0,65536,0,0
g6_00022_0.tif,65536,0,25,65511,0,0
g6_00022_1.tif,65536,78,185,65273,0,7
g6_00022_10.tif,65536,1080,496,63960,0,11
g6_00022_11.tif,65536,11004,2814,51718,0,46
g6_00022_12.tif,65536,5898,1612,58026,0,24
g6_00022_13.tif,65536,4377,1534,59625,0,25
g6_00022_14.tif,65536,1052,651,63833,0,18
g6_00022_15.tif,65536,854,473,64209,0,17
g6_00022_16.tif,65536,13269,3506,48761,0,77
g6_00022_17.tif,65536,24426,4865,36245,0,71
g6_00022_18.tif,65536,4859,1217,59460,0,24
g6_00022_2.tif,65536,137,213,65186,0,8
g6_00022_3.tif,65536,0,0,65536,0,0
g6_00022_4.tif,65536,0,0,65536,0,0
g6_00022_5.tif,65536,0,0,65536,0,0
g6_00022_6.tif,65536,1436,438,63662,0,12
g6_00022_7.tif,65536,19904,9703,35929,0,154
g6_00022_8.tif,65536,9145,7425,48966,0,144
g6_00022_9.tif,65536,32,63,65441,0,2
g6_00023_0.tif,65536,25099,3877,36560,0,43
g6_00023_1.tif,65536,25997,5724,33815,0,89
g6_00023_10.tif,65536,13183,2640,49713,0,41
g6_00023_11.tif,65536,4375,781,60380,0,19
g6_00023_12.tif,65536,6636,2372,56528,0,65
g6_00023_13.tif,65536,13338,3427,48771,0,78
g6_00023_14.tif,65536,15670,4080,45786,0,78
g6_00023_15.tif,65536,19835,4177,41524,0,70
g6_00023_16.tif,65536,9900,2873,52763,0,50
g6_00023_17.tif,65536,11201,2989,51346,0,59
g6_00023_18.tif,65536,11158,4790,49588,0,93
g6_00023_2.tif,65536,2995,1789,60752,0,30
g6_00023_3.tif,65536,196,117,65223,0,5
g6_00023_4.tif,65536,1605,883,63048,0,23
g6_00023_5.tif,65536,501,513,64522,0,20
g6_00023_6.tif,65536,3134,1558,60844,0,34
g6_00023_7.tif,65536,7210,2500,55826,0,58
g6_00023_8.tif,65536,1711,963,62862,0,26
g6_00023_9.tif,65536,899,670,63967,0,25
g6_00024_0.tif,65536,3443,1333,60760,0,30
g6_00024_1.tif,65536,4432,2557,58547,0,52
g6_00024_10.tif,65536,0,0,65536,0,0
g6_00024_11.tif,65536,0,0,65536,0,0
g6_00024_12.tif,65536,0,0,65536,0,0
g6_00024_13.tif,65536,0,0,65536,0,0
g6_00024_14.tif,65536,0,0,65536,0,0
g6_00024_15.tif,65536,0,0,65536,0,0
g6_00024_16.tif,65536,4507,2459,58570,0,65
g6_00024_17.tif,65536,2860,1532,61144,0,46
g6_00024_18.tif,65536,878,596,64062,0,16
g6_00024_2.tif,65536,2930,1325,61281,0,29
g6_00024_3.tif,65536,3095,1963,60478,0,61
g6_00024_4.tif,65536,5640,3483,56413,0,86
g6_00024_5.tif,65536,776,445,64315,0,17
g6_00024_6.tif,65536,4875,1945,58716,0,61
g6_00024_7.tif,65536,5756,3025,56755,0,77
g6_00024_9.tif,65536,0,0,65536,0,0
g6_00025_0.tif,65536,0,0,65536,0,0
g6_00025_1.tif,65536,0,0,65536,0,0
g6_00025_10.tif,65536,158,30,65348,0,1
g6_00025_11.tif,65536,697,612,64227,0,15
g6_00025_12.tif,65536,1200,957,63379,0,28
g6_00025_13.tif,65536,1585,669,63282,0,19
g6_00025_14.tif,65536,373,338,64825,0,12
g6_00025_15.tif,65536,1160,1005,63371,0,29
g6_00025_16.tif,65536,1125,557,63854,0,20
g6_00025_17.tif,65536,4822,3090,57624,0,81
g6_00025_18.tif,65536,3373,1805,60358,0,60
g6_00025_2.tif,65536,0,0,65536,0,0
g6_00025_3.tif,65536,0,0,65536,0,0
g6_00025_4.tif,65536,170,250,65116,0,8
g6_00025_5.tif,65536,0,0,65536,0,0
g6_00025_6.tif,65536,0,0,65536,0,0
g6_00025_7.tif,65536,0,0,65536,0,0
g6_00025_8.tif,65536,283,210,65043,0,6
g6_00025_9.tif,65536,2095,807,62634,0,25
g6_00026_0.tif,65536,2336,1584,61616,0,48
g6_00026_1.tif,65536,8782,2620,54134,0,48
g6_00026_10.tif,65536,4171,1839,59526,0,52
g6_00026_11.tif,65536,7977,1797,55762,0,37
g6_00026_12.tif,65536,7036,2276,56224,0,46
g6_00026_13.tif,65536,5818,1870,57848,0,40
g6_00026_14.tif,65536,11808,3656,50072,0,88
g6_00026_15.tif,65536,16087,4403,45046,0,74
g6_00026_16.tif,65536,28567,6641,30328,0,137
g6_00026_17.tif,65536,18295,5259,41982,0,113
g6_00026_18.tif,65536,17836,4603,43097,0,94
g6_00026_2.tif,65536,8474,3320,53742,0,54
g6_00026_3.tif,65536,5979,3673,55884,0,88
g6_00026_4.tif,65536,4624,1964,58948,0,49
g6_00026_5.tif,65536,4841,3244,57451,0,57
g6_00026_6.tif,65536,906,885,63745,0,30
g6_00026_7.tif,65536,1475,882,63179,0,27
g6_00026_8.tif,65536,1481,699,63356,0,15
g6_00026_9.tif,65536,2169,829,62538,0,18
g6_00027_0.tif,65536,5562,2297,57677,0,57
g6_00027_1.tif,65536,9442,2828,53266,0,51
g6_00027_10.tif,65536,0,0,65536,0,0
g6_00027_11.tif,65536,0,0,65536,0,0
g6_00027_12.tif,65536,0,0,65536,0,0
g6_00027_13.tif,65536,0,0,65536,0,0
g6_00027_14.tif,65536,0,0,65536,0,0
g6_00027_15.tif,65536,0,0,65536,0,0
g6_00027_16.tif,65536,0,0,65536,0,0
g6_00027_17.tif,65536,9,9,65518,0,1
g6_00027_18.tif,65536,651,563,64322,0,20
g6_00027_2.tif,65536,2574,2160,60802,0,60
g6_00027_3.tif,65536,9210,2890,53436,0,57
g6_00027_4.tif,65536,5710,2413,57413,0,62
g6_00027_5.tif,65536,6686,2459,56391,0,54
g6_00027_6.tif,65536,3440,1654,60442,0,45
g6_00027_7.tif,65536,12693,3875,48968,0,85
g6_00027_8.tif,65536,6915,2424,56197,0,52
g6_00028_0.tif,65536,160,190,65186,0,7
g6_00028_1.tif,65536,0,0,65536,0,0
g6_00028_10.tif,65536,916,249,64371,0,6
g6_00028_11.tif,65536,0,0,65536,0,0
g6_00028_12.tif,65536,166,320,65050,0,15
g6_00028_13.tif,65536,150,184,65202,0,7
g6_00028_14.tif,65536,1497,1043,62996,0,23
g6_00028_15.tif,65536,2840,1598,61098,0,33
g6_00028_16.tif,65536,573,326,64637,0,14
g6_00028_17.tif,65536,3023,1681,60832,0,40
g6_00028_18.tif,65536,752,478,64306,0,11
g6_00028_2.tif,65536,0,0,65536,0,0
g6_00028_3.tif,65536,0,0,65536,0,0
g6_00028_4.tif,65536,0,0,65536,0,0
g6_00028_5.tif,65536,0,0,65536,0,0
g6_00028_6.tif,65536,0,0,65536,0,0
g6_00028_7.tif,65536,0,0,65536,0,0
g6_00028_8.tif,65536,0,0,65536,0,0
g6_00028_9.tif,65536,124,301,65111,0,9
g6_00029_0.tif,65536,63,51,65422,0,2
g6_00029_1.tif,65536,45,94,65397,0,4
g6_00029_10.tif,65536,1405,684,63447,0,11
g6_00029_11.tif,65536,2357,1073,62106,0,23
g6_00029_12.tif,65536,12821,2990,49725,0,56
g6_00029_13.tif,65536,4136,1307,60093,0,28
g6_00029_14.tif,65536,695,70,64771,0,1
g6_00029_15.tif,65536,3241,1184,61111,0,21
g6_00029_16.tif,65536,5374,1738,58424,0,38
g6_00029_17.tif,65536,10823,4017,50696,0,85
g6_00029_18.tif,65536,10556,3767,51213,0,102
g6_00029_2.tif,65536,45,77,65414,0,3
g6_00029_3.tif,65536,0,0,65536,0,0
g6_00029_4.tif,65536,920,345,64271,0,10
g6_00029_5.tif,65536,254,165,65117,0,5
g6_00029_6.tif,65536,886,435,64215,0,18
g6_00029_7.tif,65536,6750,3943,54843,0,101
g6_00029_8.tif,65536,1493,1120,62923,0,35
g6_00029_9.tif,65536,61,32,65443,0,1
g6_00030_0.tif,65536,9579,3530,52427,0,86
g6_00030_1.tif,65536,3079,1221,61236,0,30
g6_00030_11.tif,65536,0,0,65536,0,0
g6_00030_12.tif,65536,0,0,65536,0,0
g6_00030_13.tif,65536,0,0,65536,0,0
g6_00030_14.tif,65536,0,0,65536,0,0
g6_00030_15.tif,65536,0,0,65536,0,0
g6_00030_16.tif,65536,0,0,65536,0,0
g6_00030_17.tif,65536,0,0,65536,0,0
g6_00030_18.tif,65536,189,289,65058,0,13
g6_00030_2.tif,65536,3488,1233,60815,0,29
g6_00030_3.tif,65536,2092,1189,62255,0,33
g6_00030_4.tif,65536,5593,1518,58425,0,29
g6_00030_5.tif,65536,2963,1034,61539,0,33
g6_00030_6.tif,65536,8912,3241,53383,0,60
g6_00030_7.tif,65536,6063,1956,57517,0,34
g6_00030_8.tif,65536,2973,907,61656,0,20
g6_00030_9.tif,65536,5950,2040,57546,0,40
g6_00031_0.tif,65536,134,132,65270,0,3
g6_00031_1.tif,65536,1177,1007,63352,0,30
g6_00031_10.tif,65536,0,0,65536,0,0
g6_00031_11.tif,65536,0,0,65536,0,0
g6_00031_12.tif,65536,0,0,65536,0,0
g6_00031_13.tif,65536,18,76,65442,0,4
g6_00031_14.tif,65536,350,434,64752,0,15
g6_00031_15.tif,65536,299,395,64842,0,10
g6_00031_16.tif,65536,1011,630,63895,0,13
g6_00031_17.tif,65536,346,442,64748,0,19
g6_00031_18.tif,65536,406,453,64677,0,13
g6_00031_2.tif,65536,1122,1235,63179,0,39
g6_00031_3.tif,65536,610,841,64085,0,22
g6_00031_4.tif,65536,0,0,65536,0,0
g6_00031_5.tif,65536,0,0,65536,0,0
g6_00031_6.tif,65536,0,0,65536,0,0
g6_00031_7.tif,65536,0,0,65536,0,0
g6_00031_8.tif,65536,0,0,65536,0,0
g6_00031_9.tif,65536,0,0,65536,0,0
g6_00032_0.tif,65536,21,57,65458,0,4
g6_00032_1.tif,65536,931,964,63641,0,28
g6_00032_10.tif,65536,36,166,65334,0,5
g6_00032_11.tif,65536,1263,1322,62951,0,36
g6_00032_12.tif,65536,1312,965,63259,0,23
g6_00032_13.tif,65536,6714,2808,56014,0,64
g6_00032_14.tif,65536,8994,3395,53147,0,78
g6_00032_15.tif,65536,628,400,64508,0,9
g6_00032_16.tif,65536,951,510,64075,0,12
g6_00032_17.tif,65536,11168,3419,50949,0,89
g6_00032_18.tif,65536,5411,1885,58240,0,52
g6_00032_2.tif,65536,49,60,65427,0,3
g6_00032_3.tif,65536,0,0,65536,0,0
g6_00032_4.tif,65536,1381,1005,63150,0,27
g6_00032_5.tif,65536,3360,1887,60289,0,58
g6_00032_6.tif,65536,1675,910,62951,0,35
g6_00032_7.tif,65536,0,0,65536,0,0
g6_00032_8.tif,65536,252,93,65191,0,3
g6_00032_9.tif,65536,38,40,65458,0,1
g6_00033_0.tif,65536,174,85,65277,0,3
g6_00033_1.tif,65536,2854,1135,61547,0,30
g6_00033_10.tif,65536,4351,1565,59620,0,40
g6_00033_12.tif,65536,0,0,65536,0,0
g6_00033_13.tif,65536,0,0,65536,0,0
g6_00033_14.tif,65536,0,0,65536,0,0
g6_00033_15.tif,65536,0,0,65536,0,0
g6_00033_16.tif,65536,0,0,65536,0,0
g6_00033_17.tif,65536,0,0,65536,0,0
g6_00033_18.tif,65536,0,0,65536,0,0
g6_00033_2.tif,65536,5039,2287,58210,0,55
g6_00033_3.tif,65536,7398,2269,55869,0,45
g6_00033_4.tif,65536,4279,2247,59010,0,48
g6_00033_5.tif,65536,13513,4085,47938,0,79
g6_00033_6.tif,65536,6304,2194,57038,0,63
g6_00033_7.tif,65536,6180,2467,56889,0,52
g6_00033_8.tif,65536,13138,3624,48774,0,69
g6_00033_9.tif,65536,4259,1660,59617,0,37
g6_00034_0.tif,65536,14,56,65466,0,2
g6_00034_1.tif,65536,13,50,65473,0,2
g6_00034_10.tif,65536,70,85,65381,0,2
g6_00034_11.tif,65536,0,0,65536,0,0
g6_00034_12.tif,65536,0,0,65536,0,0
g6_00034_13.tif,65536,0,0,65536,0,0
g6_00034_14.tif,65536,0,0,65536,0,0
g6_00034_15.tif,65536,0,0,65536,0,0
g6_00034_16.tif,65536,160,165,65211,0,8
g6_00034_17.tif,65536,12,27,65497,0,4
g6_00034_18.tif,65536,0,0,65536,0,0
g6_00034_2.tif,65536,336,291,64909,0,4
g6_00034_3.tif,65536,1084,727,63725,0,22
g6_00034_4.tif,65536,501,353,64682,0,8
g6_00034_5.tif,65536,0,0,65536,0,0
g6_00034_6.tif,65536,164,298,65074,0,18
g6_00034_7.tif,65536,632,861,64043,0,33
g6_00034_8.tif,65536,0,0,65536,0,0
g6_00034_9.tif,65536,0,0,65536,0,0
g6_00035_0.tif,65536,248,429,64859,0,17
g6_00035_1.tif,65536,7,28,65501,0,2
g6_00035_10.tif,65536,436,257,64843,0,7
g6_00035_11.tif,65536,71,71,65394,0,3
g6_00035_12.tif,65536,1582,1507,62447,0,47
g6_00035_13.tif,65536,3095,2321,60120,0,47
g6_00035_14.tif,65536,1924,1200,62412,0,35
g6_00035_15.tif,65536,2797,1414,61325,0,39
g6_00035_16.tif,65536,1613,861,63062,0,24
g6_00035_17.tif,65536,597,555,64384,0,21
g6_00035_18.tif,65536,673,242,64621,0,7
g6_00035_2.tif,65536,163,371,65002,0,17
g6_00035_3.tif,65536,244,403,64889,0,17
g6_00035_4.tif,65536,0,0,65536,0,0
g6_00035_5.tif,65536,0,0,65536,0,0
g6_00035_6.tif,65536,1434,989,63113,0,38
g6_00035_7.tif,65536,1026,661,63849,0,38
g6_00035_8.tif,65536,72,52,65412,0,2
g6_00035_9.tif,65536,704,898,63934,0,32
g6_00036_0.tif,65536,1344,293,63899,0,8
g6_00036_1.tif,65536,658,546,64332,0,19
g6_00036_10.tif,65536,3153,1563,60820,0,44
