chip,parcel_id,interior_px,full_px,interior_ha,full_ha,full_native_px,bbox_h,bbox_w,row_min,col_min,touches_edge
g13_00047_9.tif,6167258,176,235,0.30146,0.40252,40.25,24,28,84,153,0
g13_00047_9.tif,6167260,161,221,0.27577,0.37854,37.85,22,22,41,124,0
g13_00047_9.tif,6780615,1,11,0.00171,0.01884,1.88,4,5,166,215,0
g13_00047_9.tif,6821685,11,26,0.01884,0.04453,4.45,2,15,0,103,1
g13_00048_0.tif,6103610,806,940,1.38056,1.61008,161.01,67,47,28,128,0
g13_00048_0.tif,6103611,582,716,0.99688,1.2264,122.64,34,64,49,162,0
g13_00048_0.tif,6232790,181,261,0.31003,0.44705,44.71,40,25,79,154,0
g13_00048_0.tif,6277441,4,14,0.00685,0.02398,2.4,5,5,196,239,0
g13_00048_0.tif,6277442,4,22,0.00685,0.03768,3.77,10,4,191,243,0
g13_00048_0.tif,6277443,21,51,0.03597,0.08736,8.74,14,6,188,245,0
g13_00048_0.tif,6277450,255,317,0.43678,0.54297,54.3,28,27,25,118,0
g13_00048_0.tif,6284519,674,784,1.15446,1.34287,134.29,34,54,118,76,0
g13_00048_0.tif,6284524,308,370,0.52756,0.63375,63.38,25,30,48,97,0
g13_00048_0.tif,6284526,394,459,0.67486,0.7862,78.62,15,42,196,153,0
g13_00048_0.tif,6289119,402,467,0.68857,0.7999,79.99,23,33,233,98,1
g13_00048_0.tif,6289123,628,698,1.07567,1.19557,119.56,26,46,229,125,0
g13_00048_0.tif,6289631,42,67,0.07194,0.11476,11.48,6,25,250,123,1
g13_00048_0.tif,6289726,43,75,0.07365,0.12846,12.85,9,32,247,124,1
g13_00048_0.tif,6340437,633,786,1.08423,1.3463,134.63,32,70,191,90,0
g13_00048_0.tif,6340438,750,828,1.28464,1.41824,141.82,32,63,203,93,0
g13_00048_0.tif,6415964,943,1022,1.61522,1.75053,175.05,43,51,106,157,0
g13_00048_0.tif,6415976,384,455,0.65773,0.77935,77.93,27,28,81,221,0
g13_00048_0.tif,6427758,383,442,0.65602,0.75708,75.71,16,38,183,160,0
g13_00048_0.tif,6461157,458,544,0.78449,0.93179,93.18,25,40,103,58,0
g13_00048_0.tif,6499191,430,523,0.73653,0.89582,89.58,30,43,40,185,0
g13_00048_0.tif,6569183,178,230,0.30489,0.39396,39.4,19,21,156,18,0
g13_00048_0.tif,6630484,570,675,0.97632,1.15617,115.62,34,46,22,24,0
g13_00048_0.tif,6630503,306,385,0.52413,0.65945,65.94,18,40,220,135,0
g13_00048_0.tif,6630512,5,12,0.00856,0.02055,2.06,3,7,0,70,1
g13_00048_0.tif,6630536,149,244,0.25521,0.41794,41.79,17,48,147,0,1
g13_00048_0.tif,6634945,537,587,0.9198,1.00544,100.54,22,41,0,214,1
g13_00048_0.tif,6650367,2471,2716,4.23245,4.6521,465.21,108,89,29,69,0
g13_00048_0.tif,6650720,2,9,0.00343,0.01542,1.54,3,7,220,140,0
g13_00048_0.tif,6723433,321,373,0.54982,0.63889,63.89,26,40,0,145,1
g13_00048_0.tif,6723484,229,281,0.39224,0.48131,48.13,22,28,51,221,0
g13_00048_0.tif,6723512,41,77,0.07023,0.13189,13.19,10,18,53,235,0
g13_00048_0.tif,6723607,15,35,0.02569,0.05995,5.99,12,23,52,227,0
g13_00048_0.tif,6723697,482,575,0.82559,0.98489,98.49,44,25,10,211,0
g13_00048_0.tif,6724299,57,88,0.09763,0.15073,15.07,11,17,7,139,0
g13_00048_0.tif,6755859,234,283,0.40081,0.48474,48.47,18,29,0,1,1
g13_00048_0.tif,6770544,146,164,0.25008,0.28091,28.09,22,15,3,241,1
g13_00048_0.tif,6779508,277,389,0.47446,0.6663,66.63,23,57,150,109,0
g13_00048_0.tif,6779509,260,378,0.44534,0.64746,64.75,24,59,146,99,0
g13_00048_0.tif,6779510,55,93,0.09421,0.1593,15.93,19,17,135,153,0
g13_00048_0.tif,6779513,604,702,1.03456,1.20242,120.24,29,46,140,39,0
g13_00048_0.tif,6779526,316,377,0.54126,0.64574,64.57,23,31,124,192,0
g13_00048_0.tif,6779531,9,17,0.01542,0.02912,2.91,3,8,0,154,1
g13_00048_0.tif,6779545,86,115,0.14731,0.19698,19.7,10,15,231,241,1
g13_00048_0.tif,6779547,5,28,0.00856,0.04796,4.8,5,8,211,248,1
g13_00048_0.tif,6779550,87,130,0.14902,0.22267,22.27,13,18,169,111,0
g13_00048_0.tif,6779556,58,93,0.09935,0.1593,15.93,9,16,203,232,0
g13_00048_0.tif,6779558,1092,1214,1.87043,2.0794,207.94,46,57,102,105,0
g13_00048_0.tif,6779782,116,145,0.19869,0.24836,24.84,19,19,132,157,0
g13_00048_0.tif,6780427,9,28,0.01542,0.04796,4.8,3,10,230,246,1
g13_00048_0.tif,6811892,19,33,0.03254,0.05652,5.65,6,12,0,43,1
g13_00048_0.tif,6811897,56,84,0.09592,0.14388,14.39,11,18,0,47,1
g13_00048_0.tif,6813453,1,5,0.00171,0.00856,0.86,3,3,0,45,1
g13_00048_0.tif,6849110,29,37,0.04967,0.06338,6.34,11,6,17,250,1
g13_00048_0.tif,6849117,182,225,0.31174,0.38539,38.54,17,21,0,197,1
g13_00048_0.tif,6921029,1686,1873,2.88787,3.20817,320.82,64,73,5,58,0
g13_00048_0.tif,6921038,1353,1451,2.31749,2.48535,248.53,48,56,78,166,0
g13_00048_0.tif,6980438,109,139,0.1867,0.23809,23.81,11,26,0,150,1
g13_00048_0.tif,6988828,997,1127,1.70771,1.93038,193.04,38,56,160,108,0
g13_00048_0.tif,6988831,324,377,0.55496,0.64574,64.57,21,29,140,182,0
g13_00048_0.tif,6988833,550,643,0.94207,1.10136,110.14,23,36,164,163,0
g13_00048_0.tif,6988835,2,10,0.00343,0.01713,1.71,3,4,147,234,0
g13_00048_1.tif,6277455,61,107,0.10448,0.18327,18.33,15,24,221,110,0
g13_00048_1.tif,6277457,32,55,0.05481,0.09421,9.42,8,12,239,90,0
g13_00048_1.tif,6277468,199,244,0.34086,0.41794,41.79,18,25,238,197,1
g13_00048_1.tif,6301529,2,9,0.00343,0.01542,1.54,3,4,130,1,0
g13_00048_1.tif,6306395,134,166,0.22952,0.28433,28.43,10,27,0,54,1
g13_00048_1.tif,6340067,2,10,0.00343,0.01713,1.71,4,5,14,139,0
g13_00048_1.tif,6376211,803,921,1.37542,1.57753,157.75,36,40,168,175,0
g13_00048_1.tif,6415967,13,27,0.02227,0.04625,4.62,12,6,142,140,0
g13_00048_1.tif,6415968,215,278,0.36826,0.47617,47.62,17,29,137,115,0
g13_00048_1.tif,6461154,212,285,0.36312,0.48816,48.82,24,24,70,4,0
g13_00048_1.tif,6499187,35,53,0.05995,0.09078,9.08,9,8,110,245,0
g13_00048_1.tif,6499188,15,29,0.02569,0.04967,4.97,6,7,117,249,1
g13_00048_1.tif,6499199,105,150,0.17985,0.25693,25.69,12,17,157,176,0
g13_00048_1.tif,6630475,553,645,0.94721,1.10479,110.48,27,43,211,198,0
g13_00048_1.tif,6770539,56,88,0.09592,0.15073,15.07,14,13,65,35,0
g13_00048_1.tif,6770540,122,171,0.20897,0.2929,29.29,19,18,76,25,0
g13_00048_1.tif,6770544,38,53,0.06509,0.09078,9.08,14,7,3,0,1
g13_00048_1.tif,6779521,397,472,0.68,0.80847,80.85,31,30,168,62,0
g13_00048_1.tif,6779545,38,51,0.06509,0.08736,8.74,7,8,233,0,1
g13_00048_1.tif,6779547,10,33,0.01713,0.05652,5.65,5,11,213,0,1
g13_00048_1.tif,6780427,5,18,0.00856,0.03083,3.08,3,6,230,0,1
g13_00048_1.tif,6781344,6,16,0.01028,0.02741,2.74,12,9,68,40,0
g13_00048_1.tif,6845760,275,362,0.47103,0.62005,62.01,29,26,141,148,0
g13_00048_1.tif,6845761,58,97,0.09935,0.16615,16.61,13,24,149,160,0
g13_00048_1.tif,6849103,355,434,0.60806,0.74338,74.34,24,26,82,183,0
g13_00048_1.tif,6849110,321,367,0.54982,0.62862,62.86,24,24,9,0,1
g13_00048_1.tif,6849131,251,328,0.42993,0.56181,56.18,13,33,106,214,0
g13_00048_1.tif,6884426,470,564,0.80504,0.96605,96.6,23,44,144,196,0
g13_00048_10.tif,6202761,96,126,0.16443,0.21582,21.58,16,10,46,0,1
g13_00048_10.tif,6202763,167,244,0.28605,0.41794,41.79,24,16,50,9,0
g13_00048_10.tif,6202771,5,17,0.00856,0.02912,2.91,7,7,71,33,0
g13_00048_10.tif,6206016,267,340,0.45733,0.58237,58.24,15,28,6,26,0
g13_00048_10.tif,6206020,13,44,0.02227,0.07537,7.54,6,14,0,25,1
g13_00048_10.tif,6252856,213,256,0.36484,0.43849,43.85,28,15,213,222,0
g13_00048_10.tif,6318142,366,443,0.6269,0.75879,75.88,17,42,239,178,1
g13_00048_10.tif,6318143,436,522,0.7468,0.89411,89.41,26,25,213,171,0
g13_00048_10.tif,6318146,232,308,0.39738,0.52756,52.76,31,13,211,214,0
g13_00048_10.tif,6389336,282,350,0.48302,0.5995,59.95,21,28,80,124,0
g13_00048_10.tif,6389338,314,398,0.53783,0.68171,68.17,18,41,57,215,1
g13_00048_10.tif,6389344,28,52,0.04796,0.08907,8.91,8,13,72,240,0
g13_00048_10.tif,6392862,713,827,1.22126,1.41653,141.65,42,27,9,8,0
g13_00048_10.tif,6588302,392,456,0.67144,0.78106,78.11,32,23,208,229,0
g13_00048_10.tif,6588306,184,268,0.31516,0.45904,45.9,9,47,206,156,0
g13_00048_10.tif,6588309,297,346,0.50872,0.59265,59.26,15,28,241,217,1
g13_00048_10.tif,6588310,121,188,0.20725,0.32202,32.2,30,9,211,200,0
g13_00048_10.tif,6588313,62,130,0.1062,0.22267,22.27,5,35,202,159,0
g13_00048_10.tif,6658194,378,450,0.64746,0.77078,77.08,21,33,29,133,0
g13_00048_10.tif,6658196,112,184,0.19184,0.31516,31.52,10,34,16,164,0
g13_00048_10.tif,6658197,268,324,0.45904,0.55496,55.5,22,30,97,129,0
g13_00048_10.tif,6658408,134,177,0.22952,0.30317,30.32,8,34,22,163,0
g13_00048_10.tif,6866895,5,11,0.00856,0.01884,1.88,5,3,74,253,1
g13_00048_10.tif,6866915,2,9,0.00343,0.01542,1.54,6,2,73,0,1
g13_00048_10.tif,6866917,108,154,0.18499,0.26378,26.38,16,12,78,9,0
g13_00048_11.tif,6110679,372,540,0.63718,0.92494,92.49,48,44,15,204,0
g13_00048_11.tif,6110680,4,10,0.00685,0.01713,1.71,3,4,41,226,0
g13_00048_11.tif,6110681,47,75,0.0805,0.12846,12.85,10,14,32,209,0
g13_00048_11.tif,6110682,415,499,0.71083,0.85471,85.47,26,30,15,209,0
g13_00048_11.tif,6110683,1,7,0.00171,0.01199,1.2,3,3,53,233,0
g13_00048_11.tif,6112867,89,144,0.15244,0.24665,24.67,10,24,42,178,0
g13_00048_11.tif,6112868,17,31,0.02912,0.0531,5.31,8,6,46,201,0
g13_00048_11.tif,6112869,33,58,0.05652,0.09935,9.93,11,10,53,203,0
g13_00048_11.tif,6112870,18,55,0.03083,0.09421,9.42,4,17,59,213,0
g13_00048_11.tif,6187924,43,74,0.07365,0.12675,12.68,13,8,147,82,0
g13_00048_11.tif,6188320,203,266,0.34771,0.45562,45.56,23,25,25,5,0
g13_00048_11.tif,6252854,147,211,0.25179,0.36141,36.14,12,28,242,151,0
g13_00048_11.tif,6252859,14,32,0.02398,0.05481,5.48,8,4,248,103,1
g13_00048_11.tif,6259858,112,169,0.19184,0.28947,28.95,11,27,52,65,0
g13_00048_11.tif,6259859,346,417,0.59265,0.71426,71.43,21,30,56,86,0
g13_00048_11.tif,6259864,3,16,0.00514,0.02741,2.74,7,6,118,74,0
g13_00048_11.tif,6259866,99,135,0.16957,0.23123,23.12,25,17,198,2,0
g13_00048_11.tif,6259867,98,165,0.16786,0.28262,28.26,15,32,68,80,0
g13_00048_11.tif,6259869,53,89,0.09078,0.15244,15.24,15,11,104,60,0
g13_00048_11.tif,6259873,104,139,0.17814,0.23809,23.81,13,19,45,19,0
g13_00048_11.tif,6259946,13,26,0.02227,0.04453,4.45,14,10,63,107,0
g13_00048_11.tif,6312277,362,430,0.62005,0.73653,73.65,20,35,49,175,0
g13_00048_11.tif,6312279,414,488,0.70912,0.83587,83.59,21,39,106,211,0
g13_00048_11.tif,6312280,9,27,0.01542,0.04625,4.62,6,9,105,225,0
g13_00048_11.tif,6312296,150,211,0.25693,0.36141,36.14,27,26,63,211,0
g13_00048_11.tif,6313818,173,230,0.29632,0.39396,39.4,25,29,135,227,1
g13_00048_11.tif,6313819,44,63,0.07537,0.10791,10.79,14,8,116,248,1
g13_00048_11.tif,6313916,240,325,0.41108,0.55668,55.67,44,15,151,241,1
g13_00048_11.tif,6318136,273,331,0.46761,0.56695,56.7,10,56,246,174,1
g13_00048_11.tif,6318138,1,13,0.00171,0.02227,2.23,3,7,243,8,0
g13_00048_11.tif,6318141,291,391,0.49844,0.66972,66.97,13,58,225,161,0
g13_00048_11.tif,6318145,366,447,0.6269,0.76564,76.56,31,24,173,204,0
g13_00048_11.tif,6318147,205,275,0.35113,0.47103,47.1,35,20,199,88,0
g13_00048_11.tif,6318149,72,108,0.12333,0.18499,18.5,28,13,199,113,0
g13_00048_11.tif,6318379,124,199,0.21239,0.34086,34.09,37,18,201,0,1
g13_00048_11.tif,6318385,7,14,0.01199,0.02398,2.4,5,4,233,15,0
g13_00048_11.tif,6389338,70,91,0.1199,0.15587,15.59,15,11,58,0,1
g13_00048_11.tif,6588272,257,343,0.4402,0.58751,58.75,13,63,231,160,0
g13_00048_11.tif,6588299,282,340,0.48302,0.58237,58.24,36,16,63,231,0
g13_00048_11.tif,6588312,141,180,0.24151,0.30831,30.83,14,16,242,72,1
g13_00048_11.tif,6588314,1222,1255,2.0931,2.14963,214.96,41,42,215,214,1
g13_00048_11.tif,6606338,321,391,0.54982,0.66972,66.97,22,32,156,15,0
g13_00048_11.tif,6606339,216,278,0.36998,0.47617,47.62,19,31,36,32,0
g13_00048_11.tif,6675532,892,963,1.52786,1.64947,164.95,29,51,194,205,1
g13_00048_11.tif,6694570,294,377,0.50358,0.64574,64.57,17,33,199,59,0
g13_00048_11.tif,6694575,211,272,0.36141,0.4659,46.59,21,26,163,40,0
g13_00048_11.tif,6694577,148,191,0.2535,0.32715,32.72,14,27,63,184,0
g13_00048_11.tif,6694581,127,195,0.21753,0.33401,33.4,30,16,199,106,0
g13_00048_11.tif,6723565,366,448,0.6269,0.76736,76.74,27,43,90,210,0
g13_00048_11.tif,6723572,313,365,0.53612,0.62519,62.52,23,27,65,166,0
g13_00048_11.tif,6723579,426,488,0.72967,0.83587,83.59,38,22,162,221,0
g13_00048_11.tif,6723580,209,247,0.35799,0.42307,42.31,26,22,67,217,0
g13_00048_11.tif,6866895,75,114,0.12846,0.19526,19.53,16,20,64,0,1
g13_00048_11.tif,6866901,230,293,0.39396,0.50187,50.19,20,20,41,159,0
g13_00048_11.tif,6866908,242,296,0.41451,0.507,50.7,16,31,68,137,0
g13_00048_11.tif,6867145,167,233,0.28605,0.39909,39.91,11,35,64,140,0
g13_00048_11.tif,6906219,379,455,0.64917,0.77935,77.93,36,26,185,36,0
g13_00048_11.tif,6907333,236,291,0.40423,0.49844,49.84,18,35,172,31,0
g13_00048_11.tif,6920780,37,65,0.06338,0.11134,11.13,13,10,140,59,0
g13_00048_11.tif,6959714,129,184,0.22096,0.31516,31.52,11,26,218,188,0
g13_00048_11.tif,7016262,151,173,0.25864,0.29632,29.63,22,12,89,244,1
g13_00048_12.tif,6110684,957,1096,1.6392,1.87728,187.73,59,32,133,0,1
g13_00048_12.tif,6110686,554,689,0.94892,1.18015,118.02,60,40,115,76,0
g13_00048_12.tif,6303402,294,517,0.50358,0.88554,88.55,44,41,33,8,0
g13_00048_12.tif,6303404,5,17,0.00856,0.02912,2.91,5,5,64,29,0
g13_00048_12.tif,6312283,7,26,0.01199,0.04453,4.45,4,10,51,7,0
g13_00048_12.tif,6313818,6,13,0.01028,0.02227,2.23,5,4,137,0,1
g13_00048_12.tif,6313819,72,100,0.12333,0.17129,17.13,19,11,105,0,1
g13_00048_12.tif,6313823,411,477,0.70398,0.81703,81.7,29,30,165,116,0
g13_00048_12.tif,6313827,20,52,0.03426,0.08907,8.91,8,16,75,38,0
g13_00048_12.tif,6541428,935,1018,1.60151,1.74368,174.37,39,46,156,133,0
g13_00048_12.tif,6541434,1835,1890,3.14308,3.23729,323.73,74,46,103,210,1
g13_00048_12.tif,6541436,1746,1874,2.99064,3.20988,320.99,47,59,118,36,0
g13_00048_12.tif,6541439,39,76,0.0668,0.13018,13.02,8,19,89,183,0
g13_00048_12.tif,6588245,143,239,0.24494,0.40937,40.94,22,22,64,158,0
g13_00048_12.tif,6588246,1249,1402,2.13935,2.40142,240.14,38,66,43,153,0
g13_00048_12.tif,6588253,904,1003,1.54842,1.71799,171.8,67,55,123,201,1
g13_00048_12.tif,6588260,340,429,0.58237,0.73481,73.48,15,35,35,113,0
g13_00048_12.tif,6588262,425,521,0.72796,0.89239,89.24,31,32,48,118,0
g13_00048_12.tif,6588266,1290,1443,2.20958,2.47164,247.16,39,67,81,34,0
g13_00048_12.tif,6588268,411,509,0.70398,0.87184,87.18,26,34,6,162,0
g13_00048_12.tif,6588281,251,316,0.42993,0.54126,54.13,56,38,114,85,0
g13_00048_12.tif,6588284,835,960,1.43023,1.64434,164.43,39,60,71,66,0
g13_00048_12.tif,6588308,164,212,0.28091,0.36312,36.31,23,30,65,95,0
g13_00048_12.tif,6588314,1700,1748,2.91185,2.99406,299.41,48,43,208,0,1
g13_00048_12.tif,6588315,2232,2439,3.82308,4.17764,417.76,101,65,149,165,0
g13_00048_12.tif,6588316,1102,1129,1.88756,1.93381,193.38,25,92,231,46,1
g13_00048_12.tif,6588319,221,263,0.37854,0.45048,45.05,38,28,97,145,0
g13_00048_12.tif,6588871,778,863,1.3326,1.47819,147.82,57,44,103,118,0
g13_00048_12.tif,6588888,354,397,0.60635,0.68,68.0,23,30,133,154,0
g13_00048_12.tif,6589323,2423,2587,4.15024,4.43114,443.11,54,79,201,40,0
g13_00048_12.tif,6675532,632,701,1.08252,1.20071,120.07,27,35,188,0,1
g13_00048_12.tif,6698729,1109,1238,1.89955,2.12051,212.05,41,48,176,33,0
g13_00048_12.tif,6704831,671,780,1.14932,1.33602,133.6,68,55,126,189,0
g13_00048_12.tif,6723571,433,521,0.74166,0.89239,89.24,36,23,127,22,0
g13_00048_12.tif,6723575,221,283,0.37854,0.48474,48.47,18,22,161,30,0
g13_00048_12.tif,6785146,673,793,1.15275,1.35829,135.83,57,46,125,177,0
g13_00048_12.tif,6785152,534,644,0.91466,1.10308,110.31,20,51,30,158,0
g13_00048_12.tif,6785153,553,617,0.94721,1.05683,105.68,43,34,97,132,0
g13_00048_12.tif,6785156,148,211,0.2535,0.36141,36.14,32,34,65,90,0
g13_00048_12.tif,6785158,17,32,0.02912,0.05481,5.48,13,9,109,172,0
g13_00048_12.tif,6785370,985,1060,1.68716,1.81562,181.56,63,57,193,122,1
g13_00048_12.tif,6785371,362,412,0.62005,0.70569,70.57,35,41,221,169,1
g13_00048_12.tif,6785372,479,522,0.82046,0.89411,89.41,34,31,189,136,0
g13_00048_12.tif,6785554,545,593,0.9335,1.01572,101.57,33,41,223,157,1
g13_00048_12.tif,6786590,19,57,0.03254,0.09763,9.76,16,14,110,168,0
g13_00048_12.tif,6869959,22,26,0.03768,0.04453,4.45,4,11,252,191,1
g13_00048_12.tif,6903830,947,1077,1.62207,1.84474,184.47,60,54,196,106,1
g13_00048_12.tif,7016260,416,534,0.71255,0.91466,91.47,50,21,79,23,0
g13_00048_12.tif,7016262,124,157,0.21239,0.26892,26.89,23,13,89,0,1
g13_00048_12.tif,7041766,1605,1714,2.74912,2.93582,293.58,61,59,107,89,0
g13_00048_13.tif,6293770,398,461,0.68171,0.78962,78.96,47,11,131,151,0
g13_00048_13.tif,6541434,1063,1158,1.82076,1.98348,198.35,77,29,103,0,1
g13_00048_13.tif,6588248,601,712,1.02942,1.21955,121.95,40,18,128,100,0
g13_00048_13.tif,6588249,2509,2720,4.29754,4.65895,465.9,71,61,100,2,0
g13_00048_13.tif,6588251,1433,1671,2.45451,2.86217,286.22,73,34,95,60,0
g13_00048_13.tif,6588253,3,8,0.00514,0.0137,1.37,4,3,178,0,1
g13_00048_13.tif,6588274,285,380,0.48816,0.65088,65.09,29,16,99,100,0
g13_00048_13.tif,6588279,335,468,0.5738,0.80161,80.16,20,43,81,0,1
g13_00048_13.tif,6903841,538,652,0.92151,1.11678,111.68,47,15,128,136,0
g13_00048_14.tif,6143343,396,499,0.67829,0.85471,85.47,45,17,165,134,0
g13_00048_14.tif,6143934,79,144,0.13532,0.24665,24.67,21,10,100,211,0
g13_00048_14.tif,6143936,113,144,0.19355,0.24665,24.67,23,7,165,148,0
g13_00048_14.tif,6143938,93,136,0.1593,0.23295,23.29,18,17,76,192,0
g13_00048_14.tif,6144025,104,131,0.17814,0.22438,22.44,22,7,166,142,0
g13_00048_14.tif,6198982,130,173,0.22267,0.29632,29.63,35,6,95,156,0
g13_00048_14.tif,6199004,164,210,0.28091,0.3597,35.97,35,7,95,150,0
g13_00048_14.tif,6212620,715,775,1.22469,1.32746,132.75,27,37,138,219,1
g13_00048_14.tif,6293768,1363,1541,2.33461,2.6395,263.95,69,24,96,165,0
g13_00048_14.tif,6293771,395,465,0.67658,0.79648,79.65,32,17,147,116,0
g13_00048_14.tif,6385076,759,888,1.30005,1.52101,152.1,49,19,164,205,0
g13_00048_14.tif,6401354,235,292,0.40252,0.50015,50.02,49,8,165,186,0
g13_00048_14.tif,6401547,16,20,0.02741,0.03426,3.43,8,4,163,252,1
g13_00048_14.tif,6402663,29,46,0.04967,0.07879,7.88,11,7,103,242,0
g13_00048_14.tif,6402664,515,589,0.88212,1.00887,100.89,29,41,111,215,1
g13_00048_14.tif,6402665,495,565,0.84786,0.96776,96.78,49,22,164,227,0
g13_00048_14.tif,6402774,163,220,0.27919,0.37683,37.68,49,6,164,223,0
g13_00048_14.tif,6417509,330,411,0.56524,0.70398,70.4,31,18,99,227,0
g13_00048_14.tif,6418111,122,138,0.20897,0.23637,23.64,16,10,240,246,1
g13_00048_14.tif,6418123,80,108,0.13703,0.18499,18.5,11,18,174,115,0
g13_00048_14.tif,6480584,698,788,1.19557,1.34973,134.97,72,13,94,139,0
g13_00048_14.tif,6514763,929,1069,1.59124,1.83104,183.1,56,23,95,110,0
g13_00048_14.tif,6529192,764,856,1.30862,1.4662,146.62,77,26,163,230,1
g13_00048_14.tif,6564624,352,499,0.60292,0.85471,85.47,72,9,94,132,0
g13_00048_14.tif,6566820,748,893,1.28121,1.52958,152.96,47,28,151,88,0
g13_00048_14.tif,6566824,332,389,0.56867,0.6663,66.63,25,21,180,113,0
g13_00048_14.tif,6566826,118,188,0.20212,0.32202,32.2,27,8,187,160,0
g13_00048_14.tif,6741079,491,611,0.84101,1.04655,104.66,49,14,165,174,0
g13_00048_14.tif,6813489,489,576,0.83758,0.9866,98.66,41,26,215,165,1
g13_00048_14.tif,6904349,1314,1461,2.25068,2.50247,250.25,38,46,215,206,0
g13_00048_14.tif,6906350,479,573,0.82046,0.98146,98.15,41,24,215,151,1
g13_00048_15.tif,6084655,540,589,0.92494,1.00887,100.89,38,24,218,156,1
g13_00048_15.tif,6084656,267,354,0.45733,0.60635,60.63,22,40,43,143,0
g13_00048_15.tif,6114705,178,230,0.30489,0.39396,39.4,16,18,56,17,0
g13_00048_15.tif,6117773,218,298,0.3734,0.51043,51.04,37,15,219,148,1
g13_00048_15.tif,6117774,53,84,0.09078,0.14388,14.39,13,12,122,136,0
g13_00048_15.tif,6117776,18,42,0.03083,0.07194,7.19,9,11,143,128,0
g13_00048_15.tif,6119585,685,805,1.1733,1.37884,137.88,36,58,67,147,0
g13_00048_15.tif,6119588,608,697,1.04141,1.19386,119.39,36,41,80,182,0
g13_00048_15.tif,6143344,26,58,0.04453,0.09935,9.93,25,16,101,155,0
g13_00048_15.tif,6182551,29,46,0.04967,0.07879,7.88,8,10,2,245,0
g13_00048_15.tif,6182629,29,41,0.04967,0.07023,7.02,7,12,0,244,1
g13_00048_15.tif,6182644,11,18,0.01884,0.03083,3.08,5,5,8,251,1
g13_00048_15.tif,6198912,28,82,0.04796,0.14045,14.05,6,27,120,56,0
g13_00048_15.tif,6198913,6,22,0.01028,0.03768,3.77,3,17,126,63,0
g13_00048_15.tif,6199106,32,62,0.05481,0.1062,10.62,6,24,123,58,0
g13_00048_15.tif,6212620,316,398,0.54126,0.68171,68.17,26,26,137,0,1
g13_00048_15.tif,6216179,267,320,0.45733,0.54811,54.81,24,27,137,16,0
g13_00048_15.tif,6266576,9,16,0.01542,0.02741,2.74,7,4,123,252,1
g13_00048_15.tif,6266577,38,55,0.06509,0.09421,9.42,13,7,142,249,1
g13_00048_15.tif,6287388,12,26,0.02055,0.04453,4.45,6,10,59,149,0
g13_00048_15.tif,6293776,66,109,0.11305,0.1867,18.67,24,16,103,158,0
g13_00048_15.tif,6401347,126,152,0.21582,0.26035,26.04,19,12,237,33,1
g13_00048_15.tif,6401512,937,1037,1.60494,1.77623,177.62,75,47,162,8,0
g13_00048_15.tif,6401547,752,840,1.28806,1.43879,143.88,74,42,163,0,1
g13_00048_15.tif,6402664,691,783,1.18358,1.34116,134.12,40,26,98,0,1
g13_00048_15.tif,6403981,1620,1727,2.77482,2.95809,295.81,78,44,141,212,1
g13_00048_15.tif,6403983,1056,1177,1.80877,2.01602,201.6,56,44,124,125,0
g13_00048_15.tif,6403984,661,745,1.13219,1.27607,127.61,53,25,98,231,1
g13_00048_15.tif,6403985,695,750,1.19043,1.28464,128.46,37,27,219,229,1
g13_00048_15.tif,6403986,55,77,0.09421,0.13189,13.19,17,12,93,140,0
g13_00048_15.tif,6403990,70,98,0.1199,0.16786,16.79,25,15,98,147,0
g13_00048_15.tif,6404021,54,75,0.09249,0.12846,12.85,17,12,94,144,0
g13_00048_15.tif,6404025,79,119,0.13532,0.20383,20.38,18,11,90,137,0
g13_00048_15.tif,6404084,1302,1485,2.23013,2.54358,254.36,83,45,138,194,0
g13_00048_15.tif,6417508,548,628,0.93864,1.07567,107.57,31,29,67,20,0
g13_00048_15.tif,6417514,267,308,0.45733,0.52756,52.76,25,23,106,169,0
g13_00048_15.tif,6417547,144,172,0.24665,0.29461,29.46,21,12,235,62,1
g13_00048_15.tif,6417548,381,422,0.6526,0.72282,72.28,21,25,235,41,1
g13_00048_15.tif,6417649,328,408,0.56181,0.69884,69.88,36,25,220,210,1
g13_00048_15.tif,6418105,554,604,0.94892,1.03456,103.46,36,24,220,110,1
g13_00048_15.tif,6418106,1469,1589,2.51618,2.72172,272.17,67,58,130,144,0
g13_00048_15.tif,6418111,61,77,0.10448,0.13189,13.19,16,6,240,0,1
g13_00048_15.tif,6418119,200,236,0.34257,0.40423,40.42,22,19,112,183,0
g13_00048_15.tif,6418121,89,124,0.15244,0.21239,21.24,24,17,104,162,0
g13_00048_15.tif,6418124,72,114,0.12333,0.19526,19.53,26,17,96,143,0
g13_00048_15.tif,6418780,32,55,0.05481,0.09421,9.42,22,14,106,167,0
g13_00048_15.tif,6529191,1025,1191,1.75567,2.04,204.0,73,73,146,67,0
g13_00048_15.tif,6529192,978,1072,1.67517,1.83618,183.62,68,30,172,0,1
g13_00048_15.tif,6529193,755,860,1.2932,1.47305,147.31,28,45,126,26,0
g13_00048_15.tif,6529195,108,151,0.18499,0.25864,25.86,19,12,237,25,1
g13_00048_15.tif,6529197,121,194,0.20725,0.33229,33.23,9,37,111,49,0
g13_00048_15.tif,6529198,44,83,0.07537,0.14217,14.22,25,14,100,154,0
