chip,pixels,interior_px,boundary_px,background_px,unlabelled_px,n_parcels
g2_0887.tif,65536,934,334,0,64268,5
g2_0891.tif,65536,334,237,0,64965,5
g2_0892.tif,65536,63,101,0,65372,5
g2_0893.tif,65536,808,268,0,64460,5
g2_0894.tif,65536,290,203,0,65043,5
g2_0895.tif,65536,59,92,0,65385,5
g2_0896.tif,65536,407,164,0,64965,5
g2_0897.tif,65536,36,80,0,65420,5
g2_0900.tif,65536,484,242,0,64810,5
g2_0901.tif,65536,323,180,0,65033,5
g2_0904.tif,65536,74,120,0,65342,5
g2_0913.tif,65536,242,172,0,65122,5
g2_0914.tif,65536,173,139,0,65224,5
g2_0915.tif,65536,1539,371,0,63626,5
g2_0916.tif,65536,113,145,0,65278,5
g2_0918.tif,65536,258,223,0,65055,5
g2_0920.tif,65536,340,281,0,64915,5
g2_0921.tif,65536,94,127,0,65315,5
g2_0924.tif,65536,1668,442,0,63426,5
g2_0925.tif,65536,672,293,0,64571,5
g2_0927.tif,65536,1245,317,0,63974,5
g2_0932.tif,65536,142,162,0,65232,5
g2_0936.tif,65536,170,157,0,65209,5
g2_0937.tif,65536,231,167,0,65138,5
g2_0938.tif,65536,409,228,0,64899,5
g2_0939.tif,65536,267,145,0,65124,5
g2_0942.tif,65536,14,51,0,65471,5
g2_0947.tif,65536,91,116,0,65329,5
g2_0949.tif,65536,525,237,0,64774,5
g2_0953.tif,65536,208,188,0,65140,5
g2_0958.tif,65536,1606,568,0,63362,5
g2_0965.tif,65536,571,226,0,64739,5
g2_0968.tif,65536,520,224,0,64792,5
g2_0970.tif,65536,443,200,0,64893,5
g2_0971.tif,65536,852,252,0,64432,5
g2_0973.tif,65536,437,251,0,64848,5
g2_0974.tif,65536,409,242,0,64885,5
g2_0976.tif,65536,538,271,0,64727,5
g2_0984.tif,65536,251,177,0,65108,5
g2_0988.tif,65536,424,246,0,64866,5
g2_0992.tif,65536,248,203,0,65085,5
g2_0995.tif,65536,87,104,0,65345,5
g2_0996.tif,65536,1103,340,0,64093,5
g2_0999.tif,65536,188,163,0,65185,5
g2_1000.tif,65536,266,174,0,65096,5
g2_1001.tif,65536,116,144,0,65276,5
g2_1004.tif,65536,19,66,0,65451,5
g2_1009.tif,65536,55,92,0,65389,5
g2_1011.tif,65536,199,180,0,65157,5
g2_1013.tif,65536,492,251,0,64793,5
g2_1016.tif,65536,307,196,0,65033,5
g2_1017.tif,65536,292,219,0,65025,5
g2_1020.tif,65536,314,237,0,64985,5
g2_1022.tif,65536,565,310,0,64661,5
g2_1023.tif,65536,408,172,0,64956,5
g2_1030.tif,65536,168,159,0,65209,5
g2_1043.tif,65536,416,216,0,64904,5
g2_1053.tif,65536,513,292,0,64731,5
g2_1056.tif,65536,42,95,0,65399,5
g2_1057.tif,65536,167,129,0,65240,5
g2_1060.tif,65536,207,155,0,65174,5
g2_1062.tif,65536,2099,529,0,62908,5
g2_1064.tif,65536,572,225,0,64739,5
g2_1067.tif,65536,133,156,0,65247,5
g2_1068.tif,65536,410,242,0,64884,5
g2_1070.tif,65536,789,380,0,64367,5
g2_1073.tif,65536,183,177,0,65176,5
g2_1074.tif,65536,544,310,0,64682,5
g2_1076.tif,65536,558,246,0,64732,5
g2_1077.tif,65536,1671,461,0,63404,5
g2_1078.tif,65536,314,218,0,65004,5
g2_1079.tif,65536,540,237,0,64759,5
g2_1080.tif,65536,169,179,0,65188,5
g2_1081.tif,65536,567,291,0,64678,5
g2_1083.tif,65536,587,258,0,64691,5
g2_1084.tif,65536,81,143,0,65312,5
g2_1085.tif,65536,1792,468,0,63276,5
g2_1087.tif,65536,133,175,0,65228,5
g2_1090.tif,65536,1559,458,0,63519,5
g2_1092.tif,65536,149,141,0,65246,5
g2_1095.tif,65536,2413,613,0,62510,5
g2_1096.tif,65536,76,94,0,65366,5
g2_1100.tif,65536,388,202,0,64946,5
g2_1102.tif,65536,497,333,0,64706,5
g2_1104.tif,65536,186,196,0,65154,5
g2_1105.tif,65536,313,160,0,65063,5
g2_1109.tif,65536,1043,358,0,64135,5
g2_1110.tif,65536,286,227,0,65023,5
g2_1111.tif,65536,316,210,0,65010,5
g2_1112.tif,65536,345,263,0,64928,5
g2_1120.tif,65536,467,235,0,64834,5
g2_1122.tif,65536,178,186,0,65172,5
g2_1127.tif,65536,603,281,0,64652,5
g2_1128.tif,65536,1477,438,0,63621,5
g2_1131.tif,65536,364,192,0,64980,5
g2_1138.tif,65536,201,157,0,65178,5
g2_1139.tif,65536,244,166,0,65126,5
g2_1143.tif,65536,957,286,0,64293,5
g2_1144.tif,65536,254,204,0,65078,5
g2_1145.tif,65536,126,175,0,65235,5
g2_1146.tif,65536,246,192,0,65098,5
g2_1148.tif,65536,1272,396,0,63868,5
g2_1149.tif,65536,58,105,0,65373,5
g2_1150.tif,65536,396,257,0,64883,5
g2_1151.tif,65536,1151,452,0,63933,5
g2_1153.tif,65536,474,215,0,64847,5
g2_1154.tif,65536,32,67,0,65437,5
g2_1155.tif,65536,234,192,0,65110,5
g2_1157.tif,65536,104,120,0,65312,5
g2_1158.tif,65536,156,125,0,65255,5
g2_1159.tif,65536,339,197,0,65000,5
g2_1162.tif,65536,191,150,0,65195,5
g2_1164.tif,65536,283,240,0,65013,5
g2_1166.tif,65536,235,240,0,65061,5
g2_1169.tif,65536,460,242,0,64834,5
g2_1170.tif,65536,129,181,0,65226,5
g2_1172.tif,65536,578,251,0,64707,5
g2_1173.tif,65536,879,347,0,64310,5
g2_1175.tif,65536,1099,306,0,64131,5
g2_1178.tif,65536,490,288,0,64758,5
g2_1181.tif,65536,324,197,0,65015,5
g2_1185.tif,65536,323,199,0,65014,5
g2_1189.tif,65536,317,193,0,65026,5
g2_1192.tif,65536,392,204,0,64940,5
g2_1194.tif,65536,576,325,0,64635,5
g2_1196.tif,65536,392,208,0,64936,5
g2_1197.tif,65536,139,147,0,65250,5
g2_1198.tif,65536,137,127,0,65272,5
g2_1199.tif,65536,333,174,0,65029,5
g2_1200.tif,65536,2793,488,0,62255,5
g2_1201.tif,65536,140,138,0,65258,5
g2_1202.tif,65536,400,238,0,64898,5
g2_1203.tif,65536,48,98,0,65390,5
g2_1204.tif,65536,34,76,0,65426,5
g2_1205.tif,65536,564,253,0,64719,5
g2_1206.tif,65536,218,235,0,65083,5
g2_1207.tif,65536,889,263,0,64384,5
g2_1208.tif,65536,251,168,0,65117,5
g2_1211.tif,65536,718,276,0,64542,5
g2_1212.tif,65536,446,182,0,64908,5
g2_1213.tif,65536,515,248,0,64773,5
g2_1214.tif,65536,85,124,0,65327,5
g2_1215.tif,65536,237,196,0,65103,5
g2_1216.tif,65536,80,123,0,65333,5
g2_1217.tif,65536,790,324,0,64422,5
g2_1218.tif,65536,4932,763,0,59841,5
g2_1219.tif,65536,3640,732,0,61164,5
g2_1220.tif,65536,551,204,0,64781,5
g2_1230.tif,65536,304,163,0,65069,5
g2_1233.tif,65536,1011,343,0,64182,5
g2_1236.tif,65536,679,301,0,64556,5
g2_1237.tif,65536,239,165,0,65132,5
g2_1239.tif,65536,2031,591,0,62914,5
g2_1241.tif,65536,352,216,0,64968,5
g2_1242.tif,65536,644,282,0,64610,5
g2_1246.tif,65536,1104,295,0,64137,5
g2_1249.tif,65536,673,245,0,64618,5
g2_1250.tif,65536,181,144,0,65211,5
g2_1252.tif,65536,244,219,0,65073,5
g2_1260.tif,65536,472,316,0,64748,5
g2_1264.tif,65536,125,164,0,65247,5
g2_1265.tif,65536,371,220,0,64945,5
g2_1268.tif,65536,303,254,0,64979,5
g2_1271.tif,65536,474,251,0,64811,5
g2_1274.tif,65536,2338,531,0,62667,5
g2_1275.tif,65536,367,245,0,64924,5
g2_1278.tif,65536,94,130,0,65312,5
g2_1280.tif,65536,254,199,0,65083,5
g2_1282.tif,65536,1714,464,0,63358,5
g2_1283.tif,65536,98,142,0,65296,5
g2_1287.tif,65536,749,345,0,64442,5
g2_1290.tif,65536,2271,557,0,62708,5
g2_1291.tif,65536,87,139,0,65310,5
g2_1292.tif,65536,1077,373,0,64086,5
g2_1293.tif,65536,453,221,0,64862,5
g2_1297.tif,65536,320,233,0,64983,5
g2_1298.tif,65536,772,276,0,64488,5
g2_1299.tif,65536,740,314,0,64482,5
g2_1300.tif,65536,29,74,0,65433,5
g2_1303.tif,65536,32,100,0,65404,5
g2_1305.tif,65536,1297,367,0,63872,5
g2_1307.tif,65536,546,270,0,64720,5
g2_1309.tif,65536,697,334,0,64505,5
g2_1310.tif,65536,18,70,0,65448,5
g2_1311.tif,65536,306,241,0,64989,5
g2_1314.tif,65536,106,118,0,65312,5
g2_1317.tif,65536,496,233,0,64807,5
g2_1319.tif,65536,1030,339,0,64167,5
g2_1321.tif,65536,1281,407,0,63848,5
g2_1323.tif,65536,100,109,0,65327,5
g2_1326.tif,65536,79,111,0,65346,5
g2_1330.tif,65536,212,168,0,65156,5
g2_1332.tif,65536,183,151,0,65202,5
g2_1335.tif,65536,169,200,0,65167,5
g2_1336.tif,65536,684,311,0,64541,5
g2_1337.tif,65536,57,116,0,65363,5
g2_1338.tif,65536,26,81,0,65429,5
g2_1340.tif,65536,662,309,0,64565,5
g2_1341.tif,65536,1130,327,0,64079,5
g2_1344.tif,65536,312,238,0,64986,5
g2_1346.tif,65536,1555,510,0,63471,5
g2_1348.tif,65536,233,168,0,65135,5
g2_1349.tif,65536,566,250,0,64720,5
g2_1350.tif,65536,407,228,0,64901,5
g2_1352.tif,65536,646,289,0,64601,5
g2_1353.tif,65536,1304,407,0,63825,5
g2_1355.tif,65536,916,301,0,64319,5
g2_1357.tif,65536,874,280,0,64382,5
g2_1363.tif,65536,843,345,0,64348,5
g2_1364.tif,65536,142,139,0,65255,5
g2_1365.tif,65536,181,198,0,65157,5
g2_1368.tif,65536,144,197,0,65195,5
g2_1370.tif,65536,1353,454,0,63729,5
g2_1371.tif,65536,177,158,0,65201,5
g2_1372.tif,65536,1940,450,0,63146,5
g2_1374.tif,65536,96,112,0,65328,5
g2_1375.tif,65536,1025,361,0,64150,5
g2_1376.tif,65536,1115,394,0,64027,5
g2_1377.tif,65536,1148,357,0,64031,5
g2_1379.tif,65536,135,151,0,65250,5
g2_1380.tif,65536,424,209,0,64903,5
g2_1383.tif,65536,201,210,0,65125,5
g2_1384.tif,65536,1952,429,0,63155,5
g2_1386.tif,65536,496,295,0,64745,5
g2_1391.tif,65536,960,337,0,64239,5
g2_1392.tif,65536,906,357,0,64273,5
g2_1393.tif,65536,306,235,0,64995,5
g2_1394.tif,65536,3637,710,0,61189,5
g2_1395.tif,65536,87,125,0,65324,5
g2_1396.tif,65536,878,367,0,64291,5
g2_1397.tif,65536,1539,417,0,63580,5
g2_1398.tif,65536,2834,631,0,62071,6
g2_1401.tif,65536,44,91,0,65401,5
g2_1404.tif,65536,268,205,0,65063,5
g2_1407.tif,65536,331,209,0,64996,5
g2_1409.tif,65536,76,113,0,65347,5
g2_1418.tif,65536,254,204,0,65078,5
g2_1421.tif,65536,385,212,0,64939,5
g2_1423.tif,65536,353,178,0,65005,5
g2_1424.tif,65536,377,196,0,64963,5
g2_1427.tif,65536,673,278,0,64585,5
g2_1430.tif,65536,391,178,0,64967,5
g2_1432.tif,65536,883,342,0,64311,5
g2_1433.tif,65536,318,186,0,65032,5
g2_1434.tif,65536,39,115,0,65382,5
g2_1436.tif,65536,522,187,0,64827,5
g2_1438.tif,65536,283,188,0,65065,5
g2_1439.tif,65536,193,152,0,65191,5
g2_1441.tif,65536,3623,696,0,61217,5
g2_1443.tif,65536,633,297,0,64606,5
g2_1445.tif,65536,378,223,0,64935,5
g2_1447.tif,65536,498,302,0,64736,5
g2_1448.tif,65536,325,154,0,65057,5
g2_1451.tif,65536,366,201,0,64969,5
g2_1453.tif,65536,846,261,0,64429,5
g2_1455.tif,65536,217,186,0,65133,5
g2_1458.tif,65536,1457,467,0,63612,5
g2_1462.tif,65536,63,127,0,65346,5
g2_1467.tif,65536,270,199,0,65067,5
g2_1468.tif,65536,125,120,0,65291,5
g2_1471.tif,65536,116,102,0,65318,5
g2_1472.tif,65536,506,215,0,64815,5
g2_1473.tif,65536,275,194,0,65067,5
g2_1474.tif,65536,149,142,0,65245,5
g2_1475.tif,65536,1428,350,0,63758,5
g2_1478.tif,65536,143,132,0,65261,5
g2_1479.tif,65536,49,108,0,65379,5
g2_1480.tif,65536,291,205,0,65040,5
g2_1483.tif,65536,431,162,0,64943,5
g2_1484.tif,65536,124,119,0,65293,5
g2_1488.tif,65536,434,209,0,64893,5
g2_1491.tif,65536,398,220,0,64918,5
g2_1492.tif,65536,465,254,0,64817,5
g2_1500.tif,65536,378,209,0,64949,5
g2_1502.tif,65536,906,337,0,64293,5
g2_1503.tif,65536,154,163,0,65219,5
g2_1505.tif,65536,126,114,0,65296,5
g2_1506.tif,65536,1905,486,0,63145,5
g2_1508.tif,65536,240,182,0,65114,5
g2_1509.tif,65536,843,271,0,64422,5
g2_1511.tif,65536,3032,532,0,61972,5
g2_1513.tif,65536,1054,381,0,64101,5
g2_1516.tif,65536,54,83,0,65399,5
g2_1517.tif,65536,1249,399,0,63888,5
g2_1521.tif,65536,159,154,0,65223,5
g2_1523.tif,65536,79,91,0,65366,5
g2_1525.tif,65536,2915,630,0,61991,5
g2_1527.tif,65536,1721,445,0,63370,5
g2_1532.tif,65536,1064,440,0,64032,5
g2_1533.tif,65536,403,265,0,64868,5
g2_1534.tif,65536,174,136,0,65226,5
g2_1535.tif,65536,246,182,0,65108,5
g2_1538.tif,65536,650,278,0,64608,5
g2_1540.tif,65536,2168,515,0,62853,5
g2_1541.tif,65536,148,183,0,65205,5
g2_1545.tif,65536,672,217,0,64647,5
g2_1549.tif,65536,871,306,0,64359,5
g2_1554.tif,65536,191,124,0,65221,5
g2_1557.tif,65536,90,150,0,65296,5
g2_1558.tif,65536,127,147,0,65262,5
g2_1562.tif,65536,41,68,0,65427,5
g2_1564.tif,65536,402,227,0,64907,5
g2_1565.tif,65536,69,119,0,65348,5
g2_1568.tif,65536,117,105,0,65314,5
g2_1569.tif,65536,314,155,0,65067,5
g2_1570.tif,65536,170,167,0,65199,5
g2_1580.tif,65536,1243,362,0,63931,5
g2_1583.tif,65536,448,281,0,64807,5
g2_1585.tif,65536,405,206,0,64925,5
g2_1586.tif,65536,676,325,0,64535,5
g2_1588.tif,65536,3846,638,0,61052,5
g2_1589.tif,65536,642,256,0,64638,5
g2_1594.tif,65536,369,178,0,64989,5
g2_1595.tif,65536,186,199,0,65151,5
g2_1597.tif,65536,153,137,0,65246,5
g2_1598.tif,65536,683,342,0,64511,5
g2_1599.tif,65536,192,167,0,65177,5
g2_1600.tif,65536,157,199,0,65180,5
g2_1601.tif,65536,2048,352,0,63136,5
g2_1602.tif,65536,112,167,0,65257,5
g2_1603.tif,65536,105,130,0,65301,5
g2_1604.tif,65536,54,70,0,65412,5
g2_1605.tif,65536,1978,424,0,63134,5
g2_1614.tif,65536,410,201,0,64925,5
g2_1615.tif,65536,20,59,0,65457,5
g2_1623.tif,65536,436,279,0,64821,5
g2_1626.tif,65536,125,140,0,65271,5
g2_1629.tif,65536,582,258,0,64696,5
g2_1631.tif,65536,511,202,0,64823,5
g2_1638.tif,65536,263,151,0,65122,5
g2_1639.tif,65536,855,278,0,64403,5
g2_1641.tif,65536,46,103,0,65387,5
g2_1642.tif,65536,130,136,0,65270,5
g2_1644.tif,65536,285,236,0,65015,5
g2_1645.tif,65536,953,359,0,64224,5
g2_1646.tif,65536,41,78,0,65417,5
g2_1648.tif,65536,68,104,0,65364,5
g2_1650.tif,65536,115,140,0,65281,5
g2_1654.tif,65536,577,221,0,64738,5
g2_1656.tif,65536,91,85,0,65360,5
g2_1658.tif,65536,347,171,0,65018,5
g2_1659.tif,65536,372,190,0,64974,5
g2_1661.tif,65536,670,294,0,64572,5
g2_1662.tif,65536,192,135,0,65209,5
g2_1663.tif,65536,114,140,0,65282,5
g2_1667.tif,65536,1174,377,0,63985,5
g2_1668.tif,65536,30,70,0,65436,5
g2_1670.tif,65536,716,334,0,64486,5
g2_1672.tif,65536,537,291,0,64708,5
g2_1673.tif,65536,219,187,0,65130,5
g2_1674.tif,65536,568,262,0,64706,5
g2_1676.tif,65536,63,143,0,65330,4
g2_1678.tif,65536,1174,479,0,63883,5
g2_1680.tif,65536,61,116,0,65359,5
g2_1681.tif,65536,1249,376,0,63911,5
g2_1683.tif,65536,1729,341,0,63466,5
g2_1688.tif,65536,4733,742,0,60061,5
g2_1689.tif,65536,162,189,0,65185,5
g2_1690.tif,65536,290,242,0,65004,5
g2_1693.tif,65536,916,402,0,64218,5
g2_1695.tif,65536,856,330,0,64350,5
g2_1696.tif,65536,376,212,0,64948,5
g2_1697.tif,65536,1322,349,0,63865,5
g2_1698.tif,65536,1215,426,0,63895,5
g2_1699.tif,65536,1079,310,0,64147,5
g2_1700.tif,65536,1043,339,0,64154,5
g2_1702.tif,65536,25,107,0,65404,4
g2_1704.tif,65536,470,195,0,64871,5
g2_1706.tif,65536,1203,411,0,63922,5
g2_1707.tif,65536,183,140,0,65213,5
g2_1709.tif,65536,2281,546,0,62709,5
g2_1711.tif,65536,559,203,0,64774,5
g2_1714.tif,65536,1058,329,0,64149,5
g2_1717.tif,65536,214,196,0,65126,5
g2_1718.tif,65536,676,249,0,64611,5
g2_1722.tif,65536,404,250,0,64882,5
g2_1724.tif,65536,413,220,0,64903,5
g2_1725.tif,65536,689,272,0,64575,5
g2_1727.tif,65536,259,253,0,65024,5
g2_1729.tif,65536,571,278,0,64687,5
g2_1731.tif,65536,95,128,0,65313,5
g2_1733.tif,65536,1918,527,0,63091,5
g2_1734.tif,65536,1066,280,0,64190,5
g2_1735.tif,65536,1383,304,0,63849,5
g2_1737.tif,65536,163,163,0,65210,5
g2_1738.tif,65536,148,160,0,65228,5
g2_1739.tif,65536,922,317,0,64297,5
g2_1743.tif,65536,424,190,0,64922,5
g2_1744.tif,65536,65,95,0,65376,5
g2_1745.tif,65536,282,205,0,65049,5
g2_1746.tif,65536,1091,292,0,64153,5
g2_1749.tif,65536,209,126,0,65201,5
g2_1752.tif,65536,184,158,0,65194,5
g2_1756.tif,65536,981,290,0,64265,5
g2_1758.tif,65536,171,159,0,65206,5
g2_1759.tif,65536,129,176,0,65231,5
g2_1763.tif,65536,1679,475,0,63382,5
g2_1764.tif,65536,664,275,0,64597,5
g2_1766.tif,65536,216,228,0,65092,5
g2_1768.tif,65536,1096,412,0,64028,5
g2_1769.tif,65536,229,206,0,65101,5
g2_1771.tif,65536,903,311,0,64322,5
g2_1775.tif,65536,389,256,0,64891,5
g2_1777.tif,65536,156,144,0,65236,5
g2_1788.tif,65536,104,149,0,65283,5
g2_1790.tif,65536,1547,419,0,63570,5
g2_1791.tif,65536,166,166,0,65204,5
g2_1792.tif,65536,87,115,0,65334,5
g2_1797.tif,65536,85,136,0,65315,5
g2_1798.tif,65536,1064,335,0,64137,5
g2_1800.tif,65536,319,218,0,64999,5
g2_1801.tif,65536,381,274,0,64881,5
g2_1802.tif,65536,1016,386,0,64134,5
g2_1803.tif,65536,485,212,0,64839,5
g2_1804.tif,65536,1467,422,0,63647,5
g2_1807.tif,65536,284,174,0,65078,5
g2_1808.tif,65536,272,199,0,65065,5
g2_1809.tif,65536,610,247,0,64679,5
g2_1821.tif,65536,127,162,0,65247,5
g2_1823.tif,65536,1422,381,0,63733,5
g2_1825.tif,65536,1388,433,0,63715,5
g2_1830.tif,65536,265,202,0,65069,5
g2_1832.tif,65536,303,186,0,65047,5
g2_1833.tif,65536,341,193,0,65002,5
g2_1834.tif,65536,69,98,0,65369,5
g2_1837.tif,65536,430,175,0,64931,5
g2_1838.tif,65536,1686,506,0,63344,5
g2_1842.tif,65536,24,67,0,65445,5
g2_1843.tif,65536,1308,432,0,63796,5
g2_1844.tif,65536,142,94,0,65300,5
g2_1846.tif,65536,7,56,0,65473,3
g2_1849.tif,65536,2473,525,0,62538,5
g2_1851.tif,65536,129,123,0,65284,5
g2_1852.tif,65536,73,164,0,65299,5
g2_1856.tif,65536,21,55,0,65460,5
g2_1858.tif,65536,368,215,0,64953,5
g2_1861.tif,65536,297,209,0,65030,5
g2_1867.tif,65536,819,354,0,64363,5
g2_1872.tif,65536,754,337,0,64445,5
g2_1875.tif,65536,150,166,0,65220,5
g2_1878.tif,65536,268,201,0,65067,5
g2_1879.tif,65536,235,157,0,65144,5
g2_1881.tif,65536,234,195,0,65107,5
g2_1882.tif,65536,192,189,0,65155,5
g2_1883.tif,65536,982,328,0,64226,5
g2_1884.tif,65536,451,277,0,64808,5
g2_1885.tif,65536,115,138,0,65283,5
g2_1886.tif,65536,1849,380,0,63307,5
g2_1887.tif,65536,416,203,0,64917,5
g2_1889.tif,65536,386,251,0,64899,5
g2_1890.tif,65536,1352,335,0,63849,5
g2_1892.tif,65536,295,201,0,65040,5
g2_1894.tif,65536,159,171,0,65206,5
g2_1895.tif,65536,537,184,0,64815,5
g2_1896.tif,65536,460,214,0,64862,5
g2_1897.tif,65536,125,140,0,65271,5
g2_1898.tif,65536,1105,339,0,64092,5
g2_1899.tif,65536,252,191,0,65093,5
g2_1903.tif,65536,323,209,0,65004,5
g2_1908.tif,65536,227,203,0,65106,5
g2_1909.tif,65536,14,117,0,65405,3
g2_1910.tif,65536,94,140,0,65302,5
g2_1912.tif,65536,211,158,0,65167,5
g2_1913.tif,65536,657,418,0,64461,5
g2_1914.tif,65536,28,78,0,65430,4
g2_1917.tif,65536,531,278,0,64727,5
g2_1923.tif,65536,893,341,0,64302,5
g2_1924.tif,65536,621,270,0,64645,5
g2_1926.tif,65536,834,371,0,64331,5
g2_1928.tif,65536,132,148,0,65256,5
g2_1930.tif,65536,183,224,0,65129,5
g2_1934.tif,65536,323,161,0,65052,5
g2_1935.tif,65536,913,343,0,64280,5
g2_1936.tif,65536,38,74,0,65424,5
g2_1940.tif,65536,2040,448,0,63048,5
g2_1941.tif,65536,76,113,0,65347,5
g2_1942.tif,65536,480,231,0,64825,5
g2_1947.tif,65536,309,180,0,65047,5
g2_1948.tif,65536,237,179,0,65120,5
g2_1952.tif,65536,216,207,0,65113,5
g2_1956.tif,65536,419,273,0,64844,5
g2_1959.tif,65536,630,275,0,64631,5
g2_1960.tif,65536,257,238,0,65041,5
g2_1969.tif,65536,152,130,0,65254,5
g2_1972.tif,65536,250,203,0,65083,5
g2_1982.tif,65536,422,233,0,64881,5
g2_1984.tif,65536,1085,374,0,64077,5
g2_1988.tif,65536,532,320,0,64684,5
g2_1992.tif,65536,345,209,0,64982,5
g2_1995.tif,65536,503,254,0,64779,5
g2_1997.tif,65536,899,366,0,64271,5
g2_1998.tif,65536,249,206,0,65081,5
g2_2000.tif,65536,516,241,0,64779,5
g2_2001.tif,65536,306,214,0,65016,5
g3_0020.tif,65536,54,95,0,65387,5
g3_0040.tif,65536,80,124,0,65332,5
g3_0058.tif,65536,87,124,0,65325,5
g3_0076.tif,65536,15,56,0,65465,5
g3_0079.tif,65536,38,75,0,65423,5
g3_0081.tif,65536,180,151,0,65205,5
g3_0093.tif,65536,7,56,0,65473,4
g3_0096.tif,65536,180,148,0,65208,5
g3_0109.tif,65536,35,85,0,65416,5
g3_0116.tif,65536,57,89,0,65390,5
g3_0119.tif,65536,202,145,0,65189,5
g3_0125.tif,65536,44,96,0,65396,5
g3_0131.tif,65536,5,62,0,65469,2
g3_0141.tif,65536,38,81,0,65417,5
g3_0144.tif,65536,60,130,0,65346,5
g3_0148.tif,65536,80,122,0,65334,5
g3_0155.tif,65536,80,121,0,65335,5
g3_0157.tif,65536,162,184,0,65190,5
g3_0158.tif,65536,38,103,0,65395,5
g3_0201.tif,65536,13,58,0,65465,5
g3_0212.tif,65536,108,130,0,65298,5
g3_0221.tif,65536,35,86,0,65415,5
g3_0224.tif,65536,157,183,0,65196,5
g3_0226.tif,65536,60,112,0,65364,4
g3_0228.tif,65536,3,30,0,65503,2
g3_0230.tif,65536,112,128,0,65296,5
g3_0240.tif,65536,168,170,0,65198,5
g3_0245.tif,65536,63,115,0,65358,5
g3_0269.tif,65536,94,93,0,65349,5
g3_0271.tif,65536,11,68,0,65457,5
g3_0284.tif,65536,189,196,0,65151,5
g3_0292.tif,65536,52,94,0,65390,5
g3_0295.tif,65536,109,125,0,65302,5
g3_0301.tif,65536,275,204,0,65057,5
g3_0304.tif,65536,61,133,0,65342,5
g3_0312.tif,65536,168,142,0,65226,5
g3_0321.tif,65536,74,103,0,65359,5
g3_0323.tif,65536,44,87,0,65405,5
g3_0329.tif,65536,56,114,0,65366,4
g3_0337.tif,65536,123,136,0,65277,5
g3_0346.tif,65536,76,103,0,65357,5
g3_0360.tif,65536,28,61,0,65447,5
g3_0362.tif,65536,34,78,0,65424,5
g3_0369.tif,65536,55,96,0,65385,5
g3_0372.tif,65536,163,158,0,65215,5
g3_0380.tif,65536,3,35,0,65498,3
g3_0387.tif,65536,368,231,0,64937,5
g3_0397.tif,65536,252,161,0,65123,5
g3_0398.tif,65536,28,84,0,65424,5
g3_0403.tif,65536,46,83,0,65407,5
g3_0405.tif,65536,68,89,0,65379,5
g3_0407.tif,65536,129,134,0,65273,5
g3_0413.tif,65536,197,209,0,65130,5
g3_0417.tif,65536,14,52,0,65470,4
g3_0423.tif,65536,324,180,0,65032,5
g3_0425.tif,65536,19,60,0,65457,5
g3_0445.tif,65536,125,128,0,65283,5
g3_0452.tif,65536,34,82,0,65420,5
g3_0455.tif,65536,172,140,0,65224,5
g3_0464.tif,65536,107,139,0,65290,5
g3_0467.tif,65536,54,85,0,65397,5
g3_0473.tif,65536,8,35,0,65493,4
g3_0477.tif,65536,64,109,0,65363,5
g3_0478.tif,65536,34,103,0,65399,5
g3_0489.tif,65536,94,113,0,65329,5
g3_0492.tif,65536,17,65,0,65454,5
g3_0503.tif,65536,385,261,0,64890,5
g3_0504.tif,65536,14,140,0,65382,4
g3_0510.tif,65536,229,208,0,65099,5
g3_0511.tif,65536,168,186,0,65182,5
g3_0519.tif,65536,38,94,0,65404,5
g3_0534.tif,65536,19,54,0,65463,5
g3_0537.tif,65536,146,145,0,65245,5
g3_0544.tif,65536,28,73,0,65435,5
g3_0551.tif,65536,187,226,0,65123,5
g3_0552.tif,65536,51,74,0,65411,5
g3_0557.tif,65536,56,102,0,65378,5
g3_0558.tif,65536,60,80,0,65396,5
g3_0564.tif,65536,63,103,0,65370,5
g3_0573.tif,65536,318,227,0,64991,5
g3_0581.tif,65536,138,150,0,65248,5
g3_0582.tif,65536,51,87,0,65398,5
g3_0583.tif,65536,92,130,0,65314,5
g3_0584.tif,65536,51,86,0,65399,5
g3_0599.tif,65536,16,59,0,65461,4
g3_0604.tif,65536,78,90,0,65368,5
g3_0605.tif,65536,74,144,0,65318,5
g3_0607.tif,65536,26,85,0,65425,5
g3_0610.tif,65536,52,90,0,65394,5
g3_0614.tif,65536,72,149,0,65315,5
g3_0615.tif,65536,125,137,0,65274,5
g3_0622.tif,65536,175,174,0,65187,5
g3_0632.tif,65536,27,83,0,65426,5
g3_0641.tif,65536,334,206,0,64996,5
g3_0645.tif,65536,143,157,0,65236,5
g3_0647.tif,65536,586,312,0,64638,5
g3_0656.tif,65536,369,283,0,64884,5
g3_0658.tif,65536,105,155,0,65276,5
g3_0660.tif,65536,140,144,0,65252,5
g3_0664.tif,65536,69,102,0,65365,5
g3_0666.tif,65536,249,172,0,65115,5
g3_0672.tif,65536,123,133,0,65280,5
g3_0676.tif,65536,428,197,0,64911,5
g3_0683.tif,65536,48,103,0,65385,4
g3_0686.tif,65536,38,100,0,65398,5
g3_0688.tif,65536,32,69,0,65435,5
g3_0689.tif,65536,82,101,0,65353,5
g3_0692.tif,65536,345,225,0,64966,5
g3_0693.tif,65536,91,119,0,65326,5
