country,chip,parcel_id,width_native_px,contrast
india,g2_1111.tif,5552,4.542,1.0608
india,g2_1111.tif,5553,4.397,1.2486
india,g2_1111.tif,5554,5.461,1.23
india,g2_1111.tif,5555,5.928,1.0996
india,g2_1111.tif,5556,3.231,1.1941
india,g2_1120.tif,5597,5.461,1.0981
india,g2_1120.tif,5598,9.101,1.2051
india,g2_1120.tif,5599,4.247,0.971
india,g2_1120.tif,5600,3.034,1.7899
india,g2_1120.tif,5601,3.034,1.384
india,g2_1145.tif,5722,3.768,1.1801
india,g2_1145.tif,5723,2.825,1.4222
india,g2_1145.tif,5724,3.768,0.6978
india,g2_1145.tif,5725,3.768,1.1007
india,g2_1145.tif,5726,3.768,1.052
india,g2_1148.tif,5737,9.177,1.216
india,g2_1148.tif,5738,8.635,1.7746
india,g2_1148.tif,5739,10.315,1.8351
india,g2_1148.tif,5740,6.674,1.362
india,g2_1148.tif,5741,4.397,1.5217
india,g2_1149.tif,5742,2.825,1.0797
india,g2_1149.tif,5743,3.231,1.0454
india,g2_1149.tif,5744,2.825,0.9528
india,g2_1149.tif,5745,2.107,0.8262
india,g2_1149.tif,5746,3.034,1.0643
india,g2_1154.tif,5767,1.82,0.9606
india,g2_1154.tif,5768,1.82,1.3619
india,g2_1154.tif,5769,1.82,1.2724
india,g2_1154.tif,5770,1.82,1.1594
india,g2_1154.tif,5771,1.82,1.0238
india,g2_1175.tif,5872,10.315,0.9844
india,g2_1175.tif,5873,11.528,1.1399
india,g2_1175.tif,5874,4.247,1.1267
india,g2_1175.tif,5875,4.397,1.015
india,g2_1175.tif,5876,9.101,1.2947
india,g2_1178.tif,5887,7.888,0.9738
india,g2_1178.tif,5888,3.231,1.1957
india,g2_1178.tif,5889,3.768,1.1611
india,g2_1178.tif,5890,3.768,1.1531
india,g2_1178.tif,5891,4.247,1.1862
india,g2_1197.tif,5982,3.231,1.1271
india,g2_1197.tif,5983,3.231,1.3257
india,g2_1197.tif,5984,3.034,1.3604
india,g2_1197.tif,5985,3.768,1.2837
india,g2_1197.tif,5986,2.825,1.6315
india,g2_1198.tif,5987,2.107,0.8472
india,g2_1198.tif,5988,2.825,1.1142
india,g2_1198.tif,5989,2.825,0.8465
india,g2_1198.tif,5990,4.397,1.0778
india,g2_1198.tif,5991,2.825,1.2199
india,g2_1201.tif,6002,3.034,1.2061
india,g2_1201.tif,6003,3.034,0.878
india,g2_1201.tif,6004,3.231,1.6236
india,g2_1201.tif,6005,5.461,1.4736
india,g2_1201.tif,6006,3.034,1.0074
india,g2_1206.tif,6027,5.461,1.3378
india,g2_1206.tif,6028,3.231,1.2085
india,g2_1206.tif,6029,4.542,1.4006
india,g2_1206.tif,6030,2.825,0.9748
india,g2_1206.tif,6031,3.768,1.5605
india,g2_1207.tif,6032,4.247,1.6963
india,g2_1207.tif,6033,4.247,2.2001
india,g2_1207.tif,6034,10.315,1.9776
india,g2_1207.tif,6035,9.101,1.1238
india,g2_1207.tif,6036,10.315,1.2712
india,g2_1211.tif,6052,6.469,1.229
india,g2_1211.tif,6053,8.227,0.6509
india,g2_1211.tif,6054,6.469,1.0754
india,g2_1211.tif,6055,4.247,0.8131
india,g2_1211.tif,6056,7.888,0.6585
india,g2_1217.tif,6082,4.247,1.349
india,g2_1217.tif,6083,4.247,1.1245
india,g2_1217.tif,6084,1.82,1.3876
india,g2_1217.tif,6085,6.469,0.7755
india,g2_1217.tif,6086,5.581,1.0736
india,g2_1233.tif,6162,7.974,0.9225
india,g2_1233.tif,6163,4.247,2.4131
india,g2_1233.tif,6164,4.397,0.806
india,g2_1233.tif,6165,7.888,1.3639
india,g2_1233.tif,6166,7.888,1.6383
india,g2_1241.tif,6202,4.397,0.9631
india,g2_1241.tif,6203,5.461,0.9592
india,g2_1241.tif,6204,4.247,0.9344
india,g2_1241.tif,6205,3.231,1.0605
india,g2_1241.tif,6206,4.397,0.7207
india,g2_1252.tif,6257,5.461,1.4249
india,g2_1252.tif,6258,4.397,1.7357
india,g2_1252.tif,6259,3.231,1.5897
india,g2_1252.tif,6260,3.231,1.1725
india,g2_1252.tif,6261,3.231,1.7261
india,g2_1264.tif,6317,3.034,1.1182
india,g2_1264.tif,6318,1.82,1.5003
india,g2_1264.tif,6319,2.107,0.6091
india,g2_1264.tif,6320,1.82,0.5767
india,g2_1264.tif,6321,1.82,0.9442
india,g2_1265.tif,6322,6.258,1.2317
india,g2_1265.tif,6323,3.768,0.9274
india,g2_1265.tif,6324,5.928,1.1811
india,g2_1265.tif,6325,5.461,1.1127
india,g2_1265.tif,6326,6.258,1.309
india,g2_1268.tif,6337,4.82,1.2679
india,g2_1268.tif,6338,4.397,1.1599
india,g2_1268.tif,6339,5.461,0.9969
india,g2_1268.tif,6340,4.397,1.1834
india,g2_1268.tif,6341,3.768,0.9646
india,g2_1274.tif,6367,14.206,1.1554
india,g2_1274.tif,6368,4.397,0.8893
india,g2_1274.tif,6369,10.315,0.9389
india,g2_1274.tif,6370,17.595,0.9486
india,g2_1274.tif,6371,11.406,0.8305
india,g2_1287.tif,6432,4.397,1.4907
india,g2_1287.tif,6433,9.69,1.3905
india,g2_1287.tif,6434,3.768,2.0878
india,g2_1287.tif,6435,5.461,1.9227
india,g2_1287.tif,6436,9.177,1.5815
india,g2_1290.tif,6447,5.928,0.8923
india,g2_1290.tif,6448,10.247,1.2039
india,g2_1290.tif,6449,8.227,2.4368
india,g2_1290.tif,6450,9.4,2.0689
india,g2_1290.tif,6451,20.022,1.1519
india,g2_1293.tif,6462,6.775,1.4745
india,g2_1293.tif,6463,6.674,1.5135
india,g2_1293.tif,6464,4.397,1.5514
india,g2_1293.tif,6465,6.775,1.6124
india,g2_1293.tif,6466,4.397,1.7991
india,g2_1299.tif,6492,7.533,1.3883
india,g2_1299.tif,6493,4.247,1.5881
india,g2_1299.tif,6494,3.231,1.4268
india,g2_1299.tif,6495,10.841,1.4132
india,g2_1299.tif,6496,5.928,1.3886
india,g2_1300.tif,6497,1.82,0.6525
india,g2_1300.tif,6498,1.82,0.9308
india,g2_1300.tif,6499,1.82,1.3431
india,g2_1300.tif,6500,1.82,0.5465
india,g2_1300.tif,6501,1.82,0.8328
india,g2_1305.tif,6522,9.177,0.7904
india,g2_1305.tif,6523,13.597,1.0672
india,g2_1305.tif,6524,4.247,1.6496
india,g2_1305.tif,6525,5.581,0.8472
india,g2_1305.tif,6526,4.542,1.5112
india,g2_1307.tif,6532,6.775,1.1472
india,g2_1307.tif,6533,5.461,1.153
india,g2_1307.tif,6534,3.231,1.2869
india,g2_1307.tif,6535,4.247,1.6898
india,g2_1307.tif,6536,5.928,1.388
india,g2_1309.tif,6542,5.461,1.4943
india,g2_1309.tif,6543,3.231,1.1699
india,g2_1309.tif,6544,6.469,1.1311
india,g2_1309.tif,6545,6.469,1.298
india,g2_1309.tif,6546,11.345,1.8179
india,g2_1310.tif,6547,1.82,0.9961
india,g2_1310.tif,6548,1.82,0.5095
india,g2_1310.tif,6549,1.82,1.0382
india,g2_1310.tif,6550,1.82,0.5565
india,g2_1310.tif,6551,1.82,0.8216
india,g2_1321.tif,6602,6.674,1.5362
india,g2_1321.tif,6603,9.4,1.7605
india,g2_1321.tif,6604,9.101,1.8027
india,g2_1321.tif,6605,9.101,1.5959
india,g2_1321.tif,6606,8.227,1.9512
india,g2_1330.tif,6647,2.825,0.7812
india,g2_1330.tif,6648,4.247,0.9341
india,g2_1330.tif,6649,3.768,0.9742
india,g2_1330.tif,6650,4.82,0.9062
india,g2_1330.tif,6651,4.82,0.4831
india,g2_1340.tif,6697,5.461,1.6593
india,g2_1340.tif,6698,5.928,2.3686
india,g2_1340.tif,6699,7.068,1.6106
india,g2_1340.tif,6700,5.461,1.958
india,g2_1340.tif,6701,7.888,2.2228
india,g2_1346.tif,6727,7.533,1.9339
india,g2_1346.tif,6728,7.533,1.6068
india,g2_1346.tif,6729,11.887,2.0641
india,g2_1346.tif,6730,9.761,1.4481
india,g2_1346.tif,6731,11.345,1.6487
india,g2_1348.tif,6737,3.231,1.2024
india,g2_1348.tif,6738,4.247,1.1776
india,g2_1348.tif,6739,4.247,1.2572
india,g2_1348.tif,6740,4.247,1.7691
india,g2_1348.tif,6741,3.768,2.1566
india,g2_1352.tif,6757,6.469,0.8881
india,g2_1352.tif,6758,6.469,0.759
india,g2_1352.tif,6759,6.469,0.719
india,g2_1352.tif,6760,7.974,0.9693
india,g2_1352.tif,6761,3.231,1.6108
india,g2_1364.tif,6817,4.82,0.7359
india,g2_1364.tif,6818,2.107,0.9231
india,g2_1364.tif,6819,2.825,1.0129
india,g2_1364.tif,6820,3.034,0.9396
india,g2_1364.tif,6821,4.397,1.2769
india,g2_1368.tif,6837,2.825,0.8726
india,g2_1368.tif,6838,2.107,0.6503
india,g2_1368.tif,6839,2.107,0.613
india,g2_1368.tif,6840,2.107,1.0172
india,g2_1368.tif,6841,2.107,1.2754
india,g2_1374.tif,6867,3.034,0.7134
india,g2_1374.tif,6868,3.034,0.6603
india,g2_1374.tif,6869,2.825,0.5986
india,g2_1374.tif,6870,3.034,0.5556
india,g2_1374.tif,6871,3.034,0.9237
india,g2_1376.tif,6877,3.768,1.0753
india,g2_1376.tif,6878,6.775,0.8946
india,g2_1376.tif,6879,7.068,0.7901
india,g2_1376.tif,6880,5.928,0.7068
india,g2_1376.tif,6881,10.841,0.6924
india,g2_1380.tif,6897,6.258,1.328
india,g2_1380.tif,6898,5.581,1.1362
india,g2_1380.tif,6899,6.469,1.0036
india,g2_1380.tif,6900,5.461,1.2262
india,g2_1380.tif,6901,6.469,1.233
india,g2_1384.tif,6917,15.168,1.7187
india,g2_1384.tif,6918,3.034,1.0805
india,g2_1384.tif,6919,9.177,1.4713
india,g2_1384.tif,6920,11.528,2.0008
india,g2_1384.tif,6921,10.315,1.736
india,g2_1386.tif,6927,4.82,1.0768
india,g2_1386.tif,6928,4.542,1.3392
india,g2_1386.tif,6929,4.542,1.0186
india,g2_1386.tif,6930,5.461,1.154
india,g2_1386.tif,6931,5.581,1.2992
india,g2_1393.tif,6962,4.82,1.1608
india,g2_1393.tif,6963,4.82,1.6412
india,g2_1393.tif,6964,3.231,2.0616
india,g2_1393.tif,6965,3.768,1.4623
india,g2_1393.tif,6966,5.928,0.5969
india,g2_1395.tif,6972,1.82,0.8817
india,g2_1395.tif,6973,2.825,1.0393
india,g2_1395.tif,6974,4.247,0.7222
india,g2_1395.tif,6975,2.825,0.7748
india,g2_1395.tif,6976,2.107,0.5849
india,g2_1398.tif,6987,10.247,1.928
india,g2_1398.tif,6988,7.888,0.5371
india,g2_1398.tif,6989,9.101,0.9977
india,g2_1398.tif,6990,5.581,1.9762
india,g2_1398.tif,6991,16.768,1.0062
india,g2_1398.tif,6992,10.247,0.9124
india,g2_1404.tif,7018,3.768,0.9195
india,g2_1404.tif,7019,4.82,1.3129
india,g2_1404.tif,7020,4.247,1.2868
india,g2_1404.tif,7021,4.247,0.9639
india,g2_1404.tif,7022,3.768,0.9976
india,g2_1418.tif,7088,5.928,1.1465
india,g2_1418.tif,7089,5.461,1.1507
india,g2_1418.tif,7090,3.034,1.5187
india,g2_1418.tif,7091,4.397,1.0996
india,g2_1418.tif,7092,4.542,1.5149
india,g2_1433.tif,7163,3.034,1.2548
india,g2_1433.tif,7164,3.231,1.2478
india,g2_1433.tif,7165,4.247,1.0896
india,g2_1433.tif,7166,3.034,1.469
india,g2_1433.tif,7167,4.247,1.1642
india,g2_1439.tif,7193,4.542,1.1525
india,g2_1439.tif,7194,3.768,1.2522
india,g2_1439.tif,7195,3.768,1.1153
india,g2_1439.tif,7196,3.231,0.878
india,g2_1439.tif,7197,3.231,0.8739
india,g2_1451.tif,7253,4.397,0.8054
india,g2_1451.tif,7254,4.542,1.0002
india,g2_1451.tif,7255,3.034,1.3512
india,g2_1451.tif,7256,5.928,1.2116
india,g2_1451.tif,7257,6.674,1.0111
india,g2_1467.tif,7333,3.231,1.488
india,g2_1467.tif,7334,3.768,1.7486
india,g2_1467.tif,7335,4.397,1.5406
india,g2_1467.tif,7336,4.397,1.336
india,g2_1467.tif,7337,4.397,1.2359
india,g2_1471.tif,7353,3.034,0.8445
india,g2_1471.tif,7354,3.768,0.9997
india,g2_1471.tif,7355,3.034,0.8279
india,g2_1471.tif,7356,3.034,0.8829
india,g2_1471.tif,7357,3.034,1.1377
india,g2_1474.tif,7368,3.768,1.0753
india,g2_1474.tif,7369,4.247,1.1689
india,g2_1474.tif,7370,3.231,0.9561
india,g2_1474.tif,7371,2.825,0.9275
india,g2_1474.tif,7372,3.231,0.801
india,g2_1475.tif,7373,6.775,0.7683
india,g2_1475.tif,7374,6.674,1.3563
india,g2_1475.tif,7375,6.674,1.8219
india,g2_1475.tif,7376,6.775,1.3586
india,g2_1475.tif,7377,7.068,0.9421
india,g2_1478.tif,7388,4.82,0.9021
india,g2_1478.tif,7389,3.768,1.3661
india,g2_1478.tif,7390,2.825,0.8843
india,g2_1478.tif,7391,3.768,1.0918
india,g2_1478.tif,7392,2.107,1.0941
india,g2_1488.tif,7438,5.461,0.8104
india,g2_1488.tif,7439,5.461,1.0759
india,g2_1488.tif,7440,6.775,0.9167
india,g2_1488.tif,7441,3.034,1.1793
india,g2_1488.tif,7442,6.469,1.0266
india,g2_1500.tif,7498,2.107,1.2699
india,g2_1500.tif,7499,4.397,1.1252
india,g2_1500.tif,7500,3.231,1.2802
india,g2_1500.tif,7501,3.768,1.69
india,g2_1500.tif,7502,9.4,1.2625
india,g2_1511.tif,7553,7.888,1.2165
india,g2_1511.tif,7554,15.168,1.281
india,g2_1511.tif,7555,13.229,0.8867
india,g2_1511.tif,7556,16.382,1.2591
india,g2_1511.tif,7557,10.247,1.4331
india,g2_1516.tif,7578,1.82,1.0237
india,g2_1516.tif,7579,1.82,0.93
india,g2_1516.tif,7580,3.034,1.108
india,g2_1516.tif,7581,3.034,1.4617
india,g2_1516.tif,7582,3.034,1.3492
india,g2_1517.tif,7583,7.068,0.9417
india,g2_1517.tif,7584,7.068,1.1562
india,g2_1517.tif,7585,5.461,1.0007
india,g2_1517.tif,7586,8.871,1.3675
india,g2_1517.tif,7587,10.841,1.1683
india,g2_1521.tif,7603,3.231,1.0372
india,g2_1521.tif,7604,2.825,1.412
india,g2_1521.tif,7605,5.461,1.311
india,g2_1521.tif,7606,2.825,0.9835
india,g2_1521.tif,7607,3.034,0.4728
india,g2_1523.tif,7613,3.034,1.102
india,g2_1523.tif,7614,3.034,0.6343
india,g2_1523.tif,7615,3.231,0.776
india,g2_1523.tif,7616,2.107,0.4582
india,g2_1523.tif,7617,2.825,0.6147
india,g2_1527.tif,7633,12.796,1.6548
india,g2_1527.tif,7634,7.888,1.2003
india,g2_1527.tif,7635,11.768,1.3569
india,g2_1527.tif,7636,12.463,1.6579
india,g2_1527.tif,7637,4.247,1.4266
india,g2_1535.tif,7673,4.247,1.4668
india,g2_1535.tif,7674,3.034,1.5623
india,g2_1535.tif,7675,6.674,1.2507
india,g2_1535.tif,7676,5.461,1.2228
india,g2_1535.tif,7677,3.034,0.945
india,g2_1538.tif,7688,5.461,1.3159
india,g2_1538.tif,7689,4.82,1.2601
india,g2_1538.tif,7690,4.82,1.3982
india,g2_1538.tif,7691,4.247,1.6874
india,g2_1538.tif,7692,5.461,1.669
india,g2_1554.tif,7768,4.247,1.2365
india,g2_1554.tif,7769,3.034,1.2489
india,g2_1554.tif,7770,4.247,1.3294
india,g2_1554.tif,7771,3.034,1.5097
india,g2_1554.tif,7772,5.461,1.7408
india,g2_1557.tif,7783,2.107,1.5465
india,g2_1557.tif,7784,2.107,1.5395
india,g2_1557.tif,7785,3.768,1.6892
india,g2_1557.tif,7786,3.034,0.8698
india,g2_1557.tif,7787,3.231,1.0558
india,g2_1568.tif,7838,3.231,1.307
india,g2_1568.tif,7839,3.034,1.1911
india,g2_1568.tif,7840,3.768,1.4915
india,g2_1568.tif,7841,3.034,1.624
india,g2_1568.tif,7842,3.034,1.2497
india,g2_1602.tif,8008,2.107,1.3475
india,g2_1602.tif,8009,2.107,1.3023
india,g2_1602.tif,8010,3.034,1.0927
india,g2_1602.tif,8011,4.397,1.2072
india,g2_1602.tif,8012,3.231,0.9108
india,g2_1604.tif,8018,3.034,1.2458
india,g2_1604.tif,8019,1.82,1.0246
india,g2_1604.tif,8020,1.82,0.8269
india,g2_1604.tif,8021,2.825,0.9967
india,g2_1604.tif,8022,3.034,0.8025
india,g2_1614.tif,8068,4.247,1.0804
india,g2_1614.tif,8069,4.247,1.0427
india,g2_1614.tif,8070,3.768,0.9725
india,g2_1614.tif,8071,4.247,1.0041
india,g2_1614.tif,8072,5.461,0.9645
india,g2_1626.tif,8128,4.247,1.1048
india,g2_1626.tif,8129,1.82,1.054
india,g2_1626.tif,8130,1.82,0.9114
india,g2_1626.tif,8131,3.034,1.1255
india,g2_1626.tif,8132,3.768,0.9288
india,g2_1638.tif,8188,1.82,2.0473
india,g2_1638.tif,8189,4.247,2.2654
india,g2_1638.tif,8190,6.674,1.6669
india,g2_1638.tif,8191,3.034,2.0002
india,g2_1638.tif,8192,5.461,2.0659
india,g2_1646.tif,8228,1.82,1.3075
india,g2_1646.tif,8229,3.034,1.2644
india,g2_1646.tif,8230,1.82,1.7087
india,g2_1646.tif,8231,2.107,1.4774
india,g2_1646.tif,8232,1.82,1.6255
india,g2_1659.tif,8293,7.888,0.782
india,g2_1659.tif,8294,3.768,0.7056
india,g2_1659.tif,8295,3.768,0.8698
india,g2_1659.tif,8296,4.397,0.4824
india,g2_1659.tif,8297,4.247,0.8811
india,g2_1670.tif,8348,8.871,1.0193
india,g2_1670.tif,8349,7.974,0.8127
india,g2_1670.tif,8350,4.542,0.8977
india,g2_1670.tif,8351,5.461,1.4468
india,g2_1670.tif,8352,5.928,1.4035
india,g2_1674.tif,8368,4.82,1.6376
india,g2_1674.tif,8369,4.247,1.3498
india,g2_1674.tif,8370,4.397,1.313
india,g2_1674.tif,8371,8.635,1.2141
india,g2_1674.tif,8372,8.227,1.2726
india,g2_1676.tif,8379,2.825,1.509
india,g2_1676.tif,8380,3.034,1.3372
india,g2_1676.tif,8381,2.825,1.2989
india,g2_1676.tif,8382,2.107,1.1474
india,g2_1681.tif,8403,6.469,0.8734
india,g2_1681.tif,8404,8.144,1.0827
india,g2_1681.tif,8405,7.068,1.579
india,g2_1681.tif,8406,12.96,0.9974
india,g2_1681.tif,8407,8.144,1.3763
india,g2_1688.tif,8438,15.583,1.3685
india,g2_1688.tif,8439,10.247,1.8006
india,g2_1688.tif,8440,22.735,1.701
india,g2_1688.tif,8441,12.96,1.3284
india,g2_1688.tif,8442,15.898,1.0182
india,g2_1689.tif,8443,4.542,0.7528
india,g2_1689.tif,8444,2.825,1.0538
india,g2_1689.tif,8445,4.82,0.761
india,g2_1689.tif,8446,2.825,1.1099
india,g2_1689.tif,8447,2.107,1.0471
india,g2_1695.tif,8473,5.461,1.5543
india,g2_1695.tif,8474,7.533,1.455
india,g2_1695.tif,8475,5.461,1.2875
india,g2_1695.tif,8476,9.177,1.19
india,g2_1695.tif,8477,4.82,1.432
india,g2_1699.tif,8493,4.247,1.15
india,g2_1699.tif,8494,5.461,1.6315
india,g2_1699.tif,8495,5.461,1.4549
india,g2_1699.tif,8496,5.461,1.7025
india,g2_1699.tif,8497,9.101,1.3661
india,g2_1700.tif,8498,6.674,0.8425
india,g2_1700.tif,8499,10.315,1.055
india,g2_1700.tif,8500,7.888,1.0943
india,g2_1700.tif,8501,7.888,1.3077
india,g2_1700.tif,8502,9.101,1.2712
india,g2_1707.tif,8533,4.82,1.3779
india,g2_1707.tif,8534,4.247,1.2781
india,g2_1707.tif,8535,4.397,1.1718
india,g2_1707.tif,8536,3.034,1.3454
india,g2_1707.tif,8537,3.034,1.3953
india,g2_1722.tif,8608,5.928,1.4814
india,g2_1722.tif,8609,4.82,1.3406
india,g2_1722.tif,8610,5.461,1.2889
india,g2_1722.tif,8611,5.461,1.3865
india,g2_1722.tif,8612,6.258,1.0904
india,g2_1733.tif,8663,11.768,1.6599
india,g2_1733.tif,8664,5.461,1.1345
india,g2_1733.tif,8665,11.528,1.3185
india,g2_1733.tif,8666,10.581,1.4735
india,g2_1733.tif,8667,5.928,1.2812
india,g2_1737.tif,8683,3.768,1.1677
india,g2_1737.tif,8684,2.107,0.8703
india,g2_1737.tif,8685,3.034,0.9637
india,g2_1737.tif,8686,3.231,0.9554
india,g2_1737.tif,8687,3.768,1.2149
india,g2_1752.tif,8758,3.034,1.1572
india,g2_1752.tif,8759,3.034,1.4062
india,g2_1752.tif,8760,3.034,0.9448
india,g2_1752.tif,8761,3.034,1.1521
india,g2_1752.tif,8762,4.82,1.2726
india,g2_1759.tif,8793,2.107,1.1211
india,g2_1759.tif,8794,2.107,1.386
india,g2_1759.tif,8795,2.107,1.2679
india,g2_1759.tif,8796,2.107,1.1915
india,g2_1759.tif,8797,3.768,0.991
india,g2_1766.tif,8828,3.768,1.5187
india,g2_1766.tif,8829,3.231,1.5657
india,g2_1766.tif,8830,2.825,1.5713
india,g2_1766.tif,8831,4.542,1.5045
india,g2_1766.tif,8832,2.825,1.3578
india,g2_1769.tif,8843,3.768,1.3375
india,g2_1769.tif,8844,3.768,0.8604
india,g2_1769.tif,8845,3.768,0.8484
india,g2_1769.tif,8846,3.768,1.4562
india,g2_1769.tif,8847,4.397,1.4911
india,g2_1771.tif,8853,7.888,1.4303
india,g2_1771.tif,8854,6.674,1.265
india,g2_1771.tif,8855,5.581,1.4845
india,g2_1771.tif,8856,9.177,1.2804
india,g2_1771.tif,8857,4.247,1.292
india,g2_1800.tif,8998,6.469,0.965
india,g2_1800.tif,8999,5.461,1.2979
india,g2_1800.tif,9000,4.82,1.0988
india,g2_1800.tif,9001,3.768,1.4929
india,g2_1800.tif,9002,3.231,0.9135
india,g2_1823.tif,9113,11.528,1.1087
india,g2_1823.tif,9114,7.533,1.2747
india,g2_1823.tif,9115,11.528,1.4743
india,g2_1823.tif,9116,5.461,1.8214
india,g2_1823.tif,9117,11.528,1.1756
india,g2_1844.tif,9218,3.034,0.4943
india,g2_1844.tif,9219,3.034,1.506
india,g2_1844.tif,9220,4.247,0.3626
india,g2_1844.tif,9221,4.247,1.5944
india,g2_1844.tif,9222,4.247,1.3471
india,g2_1852.tif,9258,3.231,0.9459
india,g2_1852.tif,9259,1.82,1.7184
india,g2_1852.tif,9260,1.82,1.717
india,g2_1852.tif,9261,2.107,1.7069
india,g2_1852.tif,9262,2.107,1.5465
india,g2_1856.tif,9278,1.82,1.0095
india,g2_1856.tif,9279,0.607,0.7418
india,g2_1856.tif,9280,1.82,0.6761
india,g2_1856.tif,9281,1.82,0.6377
india,g2_1856.tif,9282,1.82,0.9348
india,g2_1867.tif,9333,8.227,1.7494
india,g2_1867.tif,9334,3.231,1.6759
india,g2_1867.tif,9335,5.928,1.5968
india,g2_1867.tif,9336,5.581,2.067
india,g2_1867.tif,9337,9.69,1.4779
india,g2_1878.tif,9388,6.258,0.8733
india,g2_1878.tif,9389,5.461,0.8063
india,g2_1878.tif,9390,5.461,1.3394
india,g2_1878.tif,9391,3.231,0.8258
india,g2_1878.tif,9392,2.825,1.3526
india,g2_1881.tif,9403,4.397,1.1235
india,g2_1881.tif,9404,4.397,0.832
india,g2_1881.tif,9405,4.247,1.1013
india,g2_1881.tif,9406,4.397,0.9245
india,g2_1881.tif,9407,4.247,1.0771
india,g2_1883.tif,9413,11.588,1.0342
india,g2_1883.tif,9414,3.768,0.9911
india,g2_1883.tif,9415,5.461,0.9222
india,g2_1883.tif,9416,5.461,0.77
india,g2_1883.tif,9417,9.101,1.1317
india,g2_1884.tif,9418,4.542,1.0178
india,g2_1884.tif,9419,4.82,1.1502
india,g2_1884.tif,9420,4.82,1.4269
india,g2_1884.tif,9421,7.974,1.6059
india,g2_1884.tif,9422,5.461,1.3565
india,g2_1889.tif,9443,7.068,1.5642
india,g2_1889.tif,9444,2.107,0.8723
india,g2_1889.tif,9445,1.109,0.8947
india,g2_1889.tif,9446,3.034,0.9149
india,g2_1889.tif,9447,7.068,0.8982
india,g2_1898.tif,9488,9.177,1.4673
india,g2_1898.tif,9489,5.461,1.8522
india,g2_1898.tif,9490,12.796,1.3397
india,g2_1898.tif,9491,4.247,1.3756
india,g2_1898.tif,9492,4.82,1.82
india,g2_1899.tif,9493,4.82,1.1222
india,g2_1899.tif,9494,3.034,1.4314
india,g2_1899.tif,9495,3.768,1.6707
india,g2_1899.tif,9496,4.247,1.2608
india,g2_1899.tif,9497,1.82,1.477
india,g2_1910.tif,9548,3.768,0.5755
india,g2_1910.tif,9549,3.034,1.5852
india,g2_1910.tif,9550,3.231,0.3414
india,g2_1910.tif,9551,2.825,0.6937
india,g2_1910.tif,9552,3.231,0.8029
india,g2_1928.tif,9638,2.107,1.3915
india,g2_1928.tif,9639,3.034,1.5447
india,g2_1928.tif,9640,4.247,0.9462
india,g2_1928.tif,9641,1.82,1.1398
india,g2_1928.tif,9642,1.82,1.1727
india,g2_1930.tif,9648,3.034,1.2327
india,g2_1930.tif,9649,3.034,0.9705
india,g2_1930.tif,9650,3.034,1.4576
india,g2_1930.tif,9651,2.825,1.091
india,g2_1930.tif,9652,3.034,1.4814
india,g2_1940.tif,9698,8.144,1.2075
india,g2_1940.tif,9699,10.382,1.1709
india,g2_1940.tif,9700,9.177,1.1773
india,g2_1940.tif,9701,10.581,0.9356
india,g2_1940.tif,9702,12.796,1.0586
india,g2_1982.tif,9908,3.231,1.334
india,g2_1982.tif,9909,4.82,2.149
india,g2_1982.tif,9910,4.397,1.0113
india,g2_1982.tif,9911,4.82,1.9415
india,g2_1982.tif,9912,4.397,1.9724
india,g3_0020.tif,100,3.034,1.2328
india,g3_0020.tif,101,1.82,0.6539
india,g3_0020.tif,102,1.82,0.7533
india,g3_0020.tif,103,1.82,0.6636
india,g3_0020.tif,104,2.825,0.7748
india,g3_0079.tif,395,1.82,0.6836
india,g3_0079.tif,396,2.825,1.4127
india,g3_0079.tif,397,1.82,0.7972
india,g3_0079.tif,398,1.82,1.5032
india,g3_0079.tif,399,2.107,1.4661
india,g3_0096.tif,480,3.034,0.9329
india,g3_0096.tif,481,4.247,0.7595
india,g3_0096.tif,482,4.247,0.6859
india,g3_0096.tif,483,4.247,0.8175
india,g3_0096.tif,484,1.82,0.4686
india,g3_0119.tif,595,3.768,0.8492
india,g3_0119.tif,596,4.247,0.8451
india,g3_0119.tif,597,4.397,0.7885
india,g3_0119.tif,598,3.034,0.9963
india,g3_0119.tif,599,3.034,1.0048
india,g3_0158.tif,791,1.82,1.6375
india,g3_0158.tif,792,1.109,1.5252
india,g3_0158.tif,793,2.825,1.4192
india,g3_0158.tif,794,1.109,1.3486
india,g3_0158.tif,795,1.82,1.1537
india,g3_0284.tif,1421,3.768,1.8283
india,g3_0284.tif,1422,3.231,0.7061
india,g3_0284.tif,1423,4.247,1.305
india,g3_0284.tif,1424,4.542,1.2822
india,g3_0284.tif,1425,4.397,1.0768
india,g3_0312.tif,1561,3.034,0.915
india,g3_0312.tif,1562,3.034,0.9915
india,g3_0312.tif,1563,3.034,0.9461
india,g3_0312.tif,1564,4.247,1.0265
india,g3_0312.tif,1565,3.034,0.9133
india,g3_0397.tif,1986,5.581,0.5701
india,g3_0397.tif,1987,3.231,0.6534
india,g3_0397.tif,1988,5.461,0.6592
india,g3_0397.tif,1989,3.231,0.7291
india,g3_0397.tif,1990,3.231,0.951
india,g3_0403.tif,2016,2.107,1.378
india,g3_0403.tif,2017,1.82,1.4501
india,g3_0403.tif,2018,1.82,1.7419
india,g3_0403.tif,2019,1.82,1.6517
india,g3_0403.tif,2020,2.825,1.5817
india,g3_0492.tif,2461,1.82,0.8303
india,g3_0492.tif,2462,1.109,0.955
