chip,parcel_id,interior_px,full_px,interior_ha,full_ha,full_native_px,bbox_h,bbox_w,row_min,col_min,touches_edge
g2_0041.tif,207,15,36,0.05522,0.13253,13.25,8,7,124,134,0
g2_0041.tif,208,394,510,1.45042,1.87745,187.75,32,31,109,104,0
g2_0041.tif,209,181,260,0.66631,0.95713,95.71,22,20,102,93,0
g2_0042.tif,210,55,97,0.20247,0.35708,35.71,13,10,136,129,0
g2_0042.tif,211,56,93,0.20615,0.34236,34.24,10,11,127,137,0
g2_0042.tif,212,85,121,0.31291,0.44543,44.54,11,11,117,115,0
g2_0042.tif,213,76,115,0.27978,0.42335,42.33,11,11,117,126,0
g2_0042.tif,214,76,116,0.27978,0.42703,42.7,11,11,117,104,0
g2_0043.tif,215,230,295,0.84669,1.08598,108.6,28,11,131,117,0
g2_0043.tif,216,112,135,0.4123,0.49697,49.7,15,9,131,128,0
g2_0043.tif,217,378,450,1.39152,1.65658,165.66,23,20,108,139,0
g2_0043.tif,218,417,503,1.53509,1.85168,185.17,23,22,108,96,0
g2_0043.tif,219,477,561,1.75597,2.0652,206.52,27,22,104,117,0
g2_0045.tif,225,157,215,0.57796,0.79148,79.15,11,20,133,146,0
g2_0045.tif,226,112,158,0.4123,0.58164,58.16,11,15,133,131,0
g2_0045.tif,227,95,139,0.34972,0.5117,51.17,13,11,121,121,0
g2_0045.tif,228,271,353,0.99763,1.29949,129.95,31,12,103,110,0
g2_0045.tif,229,247,325,0.90928,1.19642,119.64,30,11,103,99,0
g2_0048.tif,240,184,260,0.67736,0.95713,95.71,14,27,154,83,0
g2_0048.tif,241,122,186,0.44912,0.68472,68.47,17,17,141,111,0
g2_0048.tif,242,535,675,1.96949,2.48486,248.49,35,34,110,117,0
g2_0048.tif,243,391,530,1.43938,1.95108,195.11,28,58,94,112,0
g2_0048.tif,244,807,975,2.97079,3.58925,358.92,34,61,79,118,0
g2_0049.tif,245,50,94,0.18406,0.34604,34.6,13,11,135,127,0
g2_0049.tif,246,117,188,0.43071,0.69208,69.21,17,20,126,141,0
g2_0049.tif,247,28,55,0.10308,0.20247,20.25,10,8,122,149,0
g2_0049.tif,248,47,87,0.17302,0.32027,32.03,12,13,115,97,0
g2_0049.tif,249,21,52,0.07731,0.19143,19.14,9,11,112,96,0
g2_0057.tif,285,496,610,1.82592,2.24558,224.56,35,22,131,103,0
g2_0057.tif,286,433,540,1.59399,1.98789,198.79,37,17,130,124,0
g2_0057.tif,287,49,81,0.18038,0.29818,29.82,9,9,107,114,0
g2_0057.tif,288,184,260,0.67736,0.95713,95.71,26,12,104,123,0
g2_0057.tif,289,517,615,1.90322,2.26399,226.4,26,25,103,135,0
g2_0060.tif,300,100,149,0.36813,0.54851,54.85,17,12,131,115,0
g2_0060.tif,301,129,166,0.47489,0.61109,61.11,17,14,130,123,0
g2_0060.tif,302,98,154,0.36077,0.56692,56.69,19,11,113,111,0
g2_0060.tif,303,183,240,0.67367,0.88351,88.35,21,15,110,120,0
g2_0060.tif,304,235,303,0.8651,1.11543,111.54,22,17,107,132,0
g2_0061.tif,305,10,34,0.03681,0.12516,12.52,7,7,161,118,0
g2_0061.tif,306,21,49,0.07731,0.18038,18.04,9,7,127,155,0
g2_0061.tif,307,24,58,0.08835,0.21351,21.35,9,10,116,104,0
g2_0061.tif,308,22,57,0.08099,0.20983,20.98,11,9,109,115,0
g2_0061.tif,309,5,23,0.01841,0.08467,8.47,5,6,107,128,0
g2_0062.tif,310,11,29,0.04049,0.10676,10.68,5,6,167,146,0
g2_0062.tif,311,14,38,0.05154,0.13989,13.99,6,8,161,145,0
g2_0062.tif,312,29,64,0.10676,0.2356,23.56,8,12,102,116,0
g2_0062.tif,313,16,42,0.0589,0.15461,15.46,8,8,98,103,0
g2_0062.tif,314,18,44,0.06626,0.16198,16.2,9,8,92,107,0
g2_0065.tif,325,10,35,0.03681,0.12884,12.88,7,10,133,123,0
g2_0065.tif,326,21,47,0.07731,0.17302,17.3,8,10,125,128,0
g2_0065.tif,327,14,35,0.05154,0.12884,12.88,7,10,121,126,0
g2_0065.tif,328,76,130,0.27978,0.47857,47.86,16,15,121,116,0
g2_0065.tif,329,18,44,0.06626,0.16198,16.2,7,11,117,123,0
g2_0069.tif,345,108,150,0.39758,0.55219,55.22,14,13,131,113,0
g2_0069.tif,346,96,145,0.3534,0.53379,53.38,17,13,129,140,0
g2_0069.tif,347,289,362,1.06389,1.33262,133.26,23,22,123,124,0
g2_0069.tif,348,134,186,0.49329,0.68472,68.47,16,16,116,112,0
g2_0069.tif,349,298,387,1.09702,1.42466,142.47,18,29,102,105,0
g2_0071.tif,355,13,33,0.04786,0.12148,12.15,6,9,130,126,0
g2_0071.tif,356,10,30,0.03681,0.11044,11.04,5,10,127,125,0
g2_0071.tif,357,34,67,0.12516,0.24665,24.66,11,8,125,118,0
g2_0071.tif,358,12,34,0.04418,0.12516,12.52,6,11,124,124,0
g2_0071.tif,359,74,121,0.27241,0.44543,44.54,14,14,112,120,0
g2_0072.tif,360,485,599,1.78542,2.20509,220.51,34,26,127,113,0
g2_0072.tif,361,481,592,1.7707,2.17932,217.93,33,25,122,134,0
g2_0072.tif,362,377,474,1.38784,1.74493,174.49,25,26,111,89,0
g2_0072.tif,363,342,432,1.259,1.59031,159.03,25,23,107,111,0
g2_0072.tif,364,295,378,1.08598,1.39152,139.15,23,22,103,131,0
g2_0075.tif,375,284,359,1.04548,1.32158,132.16,20,23,128,110,0
g2_0075.tif,376,283,349,1.0418,1.28477,128.48,19,21,126,132,0
g2_0075.tif,377,136,187,0.50065,0.6884,68.84,12,21,119,110,0
g2_0075.tif,378,149,207,0.54851,0.76203,76.2,12,21,115,130,0
g2_0075.tif,379,119,175,0.43807,0.64422,64.42,10,23,112,107,0
g2_0077.tif,385,167,231,0.61477,0.85038,85.04,10,24,133,107,0
g2_0077.tif,386,342,420,1.259,1.54614,154.61,20,21,123,131,0
g2_0077.tif,387,148,210,0.54483,0.77307,77.31,10,23,123,108,0
g2_0077.tif,388,147,207,0.54115,0.76203,76.2,9,23,114,108,0
g2_0077.tif,389,139,196,0.5117,0.72153,72.15,10,21,113,131,0
g2_0078.tif,390,41,77,0.15093,0.28346,28.35,10,12,136,119,0
g2_0078.tif,391,95,148,0.34972,0.54483,54.48,19,16,122,121,0
g2_0078.tif,392,36,68,0.13253,0.25033,25.03,14,11,119,127,0
g2_0078.tif,393,58,104,0.21351,0.38285,38.29,17,13,115,130,0
g2_0078.tif,394,68,127,0.25033,0.46752,46.75,18,14,110,111,0
g2_0080.tif,400,73,125,0.26873,0.46016,46.02,15,15,132,131,0
g2_0080.tif,401,69,112,0.25401,0.4123,41.23,14,14,122,125,0
g2_0080.tif,402,137,214,0.50434,0.78779,78.78,23,18,119,111,0
g2_0080.tif,403,59,98,0.2172,0.36077,36.08,13,14,115,119,0
g2_0080.tif,404,27,62,0.09939,0.22824,22.82,11,11,111,117,0
g2_0082.tif,410,130,188,0.47857,0.69208,69.21,20,17,136,120,0
g2_0082.tif,411,137,209,0.50434,0.76939,76.94,20,20,126,108,0
g2_0082.tif,412,227,300,0.83565,1.10438,110.44,26,22,119,129,0
g2_0082.tif,413,271,351,0.99763,1.29213,129.21,28,25,108,118,0
g2_0082.tif,414,116,191,0.42703,0.70312,70.31,20,21,96,111,0
g2_0086.tif,430,59,106,0.2172,0.39022,39.02,17,10,126,119,0
g2_0086.tif,431,62,109,0.22824,0.40126,40.13,18,11,124,124,0
g2_0086.tif,432,76,128,0.27978,0.4712,47.12,19,12,122,130,0
g2_0086.tif,433,69,114,0.25401,0.41967,41.97,15,12,113,115,0
g2_0086.tif,434,88,139,0.32395,0.5117,51.17,15,14,109,123,0
g2_0087.tif,435,137,179,0.50434,0.65895,65.89,12,16,126,157,0
g2_0087.tif,436,158,233,0.58164,0.85774,85.77,22,18,125,80,0
g2_0087.tif,437,104,150,0.38285,0.55219,55.22,12,13,126,144,0
g2_0087.tif,438,162,233,0.59637,0.85774,85.77,10,28,116,87,0
g2_0087.tif,439,212,296,0.78043,1.08966,108.97,11,31,116,115,0
g2_0092.tif,460,54,92,0.19879,0.33868,33.87,11,11,127,105,0
g2_0092.tif,461,46,80,0.16934,0.2945,29.45,11,11,125,114,0
g2_0092.tif,462,63,111,0.23192,0.40862,40.86,12,13,121,121,0
g2_0092.tif,463,31,74,0.11412,0.27241,27.24,12,9,120,132,0
g2_0092.tif,464,30,66,0.11044,0.24296,24.3,12,8,118,139,0
g2_0098.tif,490,341,437,1.25532,1.60872,160.87,25,30,130,117,0
g2_0098.tif,491,473,591,1.74125,2.17564,217.56,30,37,116,88,0
g2_0098.tif,492,320,406,1.17801,1.4946,149.46,26,25,114,137,0
g2_0098.tif,493,201,263,0.73994,0.96818,96.82,25,18,110,125,0
g2_0098.tif,494,400,494,1.47251,1.81855,181.86,26,32,103,102,0
g2_0099.tif,495,69,117,0.25401,0.43071,43.07,16,14,131,116,0
g2_0099.tif,496,24,61,0.08835,0.22456,22.46,11,10,128,109,0
g2_0099.tif,497,74,124,0.27241,0.45648,45.65,15,15,124,122,0
g2_0099.tif,498,65,107,0.23928,0.3939,39.39,14,14,116,130,0
g2_0099.tif,499,22,53,0.08099,0.19511,19.51,8,11,112,128,0
g2_0101.tif,505,173,225,0.63686,0.82829,82.83,9,25,132,119,0
g2_0101.tif,506,294,371,1.0823,1.36576,136.58,26,15,115,93,0
g2_0101.tif,507,240,286,0.88351,1.05285,105.28,26,11,115,108,0
g2_0101.tif,508,465,561,1.7118,2.0652,206.52,17,33,115,119,0
g2_0101.tif,509,246,300,0.9056,1.10438,110.44,18,18,115,152,0
g2_0103.tif,515,10,26,0.03681,0.09571,9.57,5,6,132,122,0
g2_0103.tif,516,46,82,0.16934,0.30187,30.19,12,10,128,127,0
g2_0103.tif,517,19,44,0.06994,0.16198,16.2,8,7,124,122,0
g2_0103.tif,518,37,64,0.13621,0.2356,23.56,10,7,119,129,0
g2_0103.tif,519,26,58,0.09571,0.21351,21.35,10,8,116,121,0
g2_0105.tif,525,21,56,0.07731,0.20615,20.62,7,11,131,126,0
g2_0105.tif,526,20,51,0.07363,0.18775,18.77,8,10,125,127,0
g2_0105.tif,527,43,85,0.1583,0.31291,31.29,12,10,124,115,0
g2_0105.tif,528,17,45,0.06258,0.16566,16.57,8,9,119,118,0
g2_0105.tif,529,29,58,0.10676,0.21351,21.35,7,11,120,127,0
g2_0112.tif,560,2,21,0.00736,0.07731,7.73,6,7,136,79,0
g2_0112.tif,561,6,28,0.02209,0.10308,10.31,7,7,133,77,0
g2_0112.tif,562,120,186,0.44175,0.68472,68.47,23,14,122,155,0
g2_0112.tif,563,19,38,0.06994,0.13989,13.99,6,8,117,154,0
g2_0112.tif,564,24,51,0.08835,0.18775,18.77,8,7,109,154,0
g2_0113.tif,565,112,175,0.4123,0.64422,64.42,18,16,130,135,0
g2_0113.tif,566,38,74,0.13989,0.27241,27.24,10,10,127,127,0
g2_0113.tif,567,100,156,0.36813,0.57428,57.43,20,16,116,108,0
g2_0113.tif,568,85,129,0.31291,0.47489,47.49,19,14,112,115,0
g2_0113.tif,569,93,146,0.34236,0.53747,53.75,17,15,110,122,0
g2_0115.tif,575,487,618,1.79278,2.27503,227.5,28,46,150,95,0
g2_0115.tif,576,547,655,2.01366,2.41124,241.12,31,43,131,98,0
g2_0115.tif,578,1570,1828,5.77961,6.72938,672.94,75,55,74,118,0
g2_0115.tif,579,446,554,1.64185,2.03943,203.94,36,26,71,123,0
g2_0118.tif,590,58,105,0.21351,0.38653,38.65,14,13,129,115,0
g2_0118.tif,591,35,66,0.12884,0.24296,24.3,11,10,129,125,0
g2_0118.tif,592,31,64,0.11412,0.2356,23.56,11,10,125,130,0
g2_0118.tif,593,40,75,0.14725,0.2761,27.61,10,12,121,120,0
g2_0118.tif,594,38,81,0.13989,0.29818,29.82,12,12,110,122,0
g2_0128.tif,641,99,159,0.36445,0.58532,58.53,17,16,125,118,0
g2_0128.tif,642,225,301,0.82829,1.10807,110.81,22,22,126,135,0
g2_0128.tif,643,241,347,0.88719,1.2774,127.74,27,27,119,97,0
g2_0128.tif,644,102,161,0.37549,0.59269,59.27,18,15,116,129,0
g2_0128.tif,645,145,222,0.53379,0.81724,81.72,27,13,98,116,0
g2_0129.tif,646,222,281,0.81724,1.03444,103.44,18,20,126,104,0
g2_0129.tif,647,145,182,0.53379,0.66999,67.0,17,12,125,123,0
g2_0129.tif,648,77,122,0.28346,0.44912,44.91,7,28,121,106,0
g2_0129.tif,649,31,87,0.11412,0.32027,32.03,7,26,117,109,0
g2_0129.tif,650,664,783,2.44437,2.88244,288.24,21,45,116,133,0
g2_0132.tif,661,238,306,0.87614,1.12647,112.65,22,20,128,143,0
g2_0132.tif,662,194,260,0.71417,0.95713,95.71,21,21,121,131,0
g2_0132.tif,663,231,298,0.85038,1.09702,109.7,25,19,114,118,0
g2_0132.tif,664,230,301,0.84669,1.10807,110.81,26,20,109,105,0
g2_0132.tif,665,239,320,0.87983,1.17801,117.8,25,22,105,92,0
g2_0133.tif,666,137,205,0.50434,0.75466,75.47,22,19,132,102,0
g2_0133.tif,667,206,253,0.75834,0.93136,93.14,26,11,121,148,0
g2_0133.tif,668,156,215,0.57428,0.79148,79.15,17,24,120,102,0
g2_0133.tif,669,350,445,1.28845,1.63817,163.82,22,41,121,107,0
g2_0133.tif,670,1055,1206,3.88375,4.43962,443.96,23,55,99,104,0
g2_0134.tif,671,249,319,0.91664,1.17433,117.43,20,28,129,102,0
g2_0134.tif,672,141,188,0.51906,0.69208,69.21,16,18,124,126,0
g2_0134.tif,673,199,273,0.73257,1.00499,100.5,20,25,117,101,0
g2_0134.tif,674,142,191,0.52274,0.70312,70.31,17,18,112,122,0
g2_0134.tif,675,156,217,0.57428,0.79884,79.88,19,18,110,136,0
g2_0135.tif,676,98,149,0.36077,0.54851,54.85,9,18,142,134,0
g2_0135.tif,677,115,172,0.42335,0.63318,63.32,15,13,137,121,0
g2_0135.tif,678,162,220,0.59637,0.80988,80.99,18,13,118,121,0
g2_0135.tif,679,114,162,0.41967,0.59637,59.64,8,23,111,110,0
g2_0135.tif,680,95,153,0.34972,0.56324,56.32,7,25,105,109,0
g2_0137.tif,686,170,240,0.62582,0.88351,88.35,15,28,130,95,0
g2_0137.tif,687,160,228,0.589,0.83933,83.93,15,23,126,121,0
g2_0137.tif,688,443,544,1.63081,2.00262,200.26,23,34,112,94,0
g2_0137.tif,689,116,164,0.42703,0.60373,60.37,18,13,111,126,0
g2_0137.tif,690,557,678,2.05047,2.49591,249.59,32,30,108,140,0
g2_0138.tif,691,90,126,0.33132,0.46384,46.38,11,12,134,118,0
g2_0138.tif,692,126,159,0.46384,0.58532,58.53,15,11,125,129,0
g2_0138.tif,693,80,109,0.2945,0.40126,40.13,10,13,125,117,0
g2_0138.tif,694,81,115,0.29818,0.42335,42.33,11,11,114,129,0
g2_0138.tif,695,91,133,0.335,0.48961,48.96,11,13,114,117,0
g2_0139.tif,696,16,45,0.0589,0.16566,16.57,9,8,141,110,0
g2_0139.tif,697,22,58,0.08099,0.21351,21.35,11,10,134,116,0
g2_0139.tif,698,91,149,0.335,0.54851,54.85,18,14,117,117,0
g2_0139.tif,699,90,149,0.33132,0.54851,54.85,16,16,110,144,0
g2_0139.tif,700,103,165,0.37917,0.60741,60.74,17,17,101,120,0
g2_0143.tif,716,343,422,1.26268,1.5535,155.35,23,26,133,148,0
g2_0143.tif,717,307,385,1.13015,1.41729,141.73,20,27,117,143,0
g2_0143.tif,718,1107,1265,4.07518,4.65682,465.68,47,40,114,114,0
g2_0143.tif,719,727,857,2.67629,3.15486,315.49,36,40,109,82,0
g2_0143.tif,720,222,300,0.81724,1.10438,110.44,15,27,100,80,0
g2_0149.tif,746,74,123,0.27241,0.4528,45.28,20,10,146,125,0
g2_0149.tif,747,708,810,2.60635,2.98184,298.18,34,28,119,98,0
g2_0149.tif,748,1344,1468,4.94764,5.40412,540.41,48,41,117,124,0
g2_0149.tif,749,548,656,2.01734,2.41492,241.49,24,35,96,95,0
g2_0149.tif,750,741,855,2.72783,3.14749,314.75,38,29,81,126,0
g2_0150.tif,751,5,25,0.01841,0.09203,9.2,6,8,136,119,0
g2_0150.tif,752,7,28,0.02577,0.10308,10.31,8,8,132,118,0
g2_0150.tif,753,105,163,0.38653,0.60005,60.0,16,17,122,124,0
g2_0150.tif,754,3,18,0.01104,0.06626,6.63,5,6,119,131,0
g2_0150.tif,755,32,68,0.1178,0.25033,25.03,12,9,110,126,0
g2_0151.tif,756,26,52,0.09571,0.19143,19.14,10,9,130,128,0
g2_0151.tif,757,33,62,0.12148,0.22824,22.82,11,10,125,132,0
g2_0151.tif,758,8,31,0.02945,0.11412,11.41,8,6,121,117,0
g2_0151.tif,759,79,130,0.29082,0.47857,47.86,17,15,118,121,0
g2_0151.tif,760,11,30,0.04049,0.11044,11.04,8,6,118,122,0
g2_0152.tif,761,320,470,1.17801,1.7302,173.02,33,53,125,102,0
g2_0152.tif,762,367,473,1.35103,1.74125,174.12,29,28,121,96,0
g2_0152.tif,763,100,164,0.36813,0.60373,60.37,16,22,115,152,0
g2_0152.tif,764,149,219,0.54851,0.8062,80.62,17,21,111,89,0
g2_0152.tif,765,387,525,1.42466,1.93267,193.27,30,43,108,119,0
g2_0154.tif,771,32,68,0.1178,0.25033,25.03,12,10,139,107,0
g2_0154.tif,772,28,62,0.10308,0.22824,22.82,11,10,131,102,0
g2_0154.tif,773,36,74,0.13253,0.27241,27.24,11,12,121,96,0
g2_0154.tif,774,25,55,0.09203,0.20247,20.25,9,9,114,93,0
g2_0154.tif,775,142,221,0.52274,0.81356,81.36,22,19,103,210,0
g2_0160.tif,801,591,708,2.17564,2.60635,260.63,33,33,125,103,0
g2_0160.tif,802,626,751,2.30448,2.76464,276.46,44,32,119,128,0
g2_0160.tif,803,151,223,0.55587,0.82093,82.09,26,16,115,95,0
g2_0160.tif,804,609,711,2.2419,2.61739,261.74,36,34,100,110,0
g2_0160.tif,805,699,874,2.57322,3.21744,321.74,44,59,89,117,0
g2_0161.tif,806,285,353,1.04916,1.29949,129.95,17,21,132,143,0
g2_0161.tif,807,576,657,2.12042,2.4186,241.86,20,36,128,98,0
g2_0161.tif,808,313,376,1.15224,1.38416,138.42,42,11,107,133,0
g2_0161.tif,809,320,385,1.17801,1.41729,141.73,22,18,107,116,0
g2_0161.tif,810,337,417,1.24059,1.53509,153.51,23,20,106,97,0
g2_0162.tif,811,26,66,0.09571,0.24296,24.3,12,10,140,139,0
g2_0162.tif,812,69,119,0.25401,0.43807,43.81,12,15,129,114,0
g2_0162.tif,813,14,42,0.05154,0.15461,15.46,9,7,117,125,0
g2_0162.tif,814,35,77,0.12884,0.28346,28.35,11,12,116,96,0
g2_0162.tif,815,31,67,0.11412,0.24665,24.66,11,9,112,137,0
g2_0164.tif,821,76,112,0.27978,0.4123,41.23,12,10,132,132,0
g2_0164.tif,822,22,44,0.08099,0.16198,16.2,5,10,128,122,0
g2_0164.tif,823,83,118,0.30555,0.43439,43.44,12,11,120,131,0
g2_0164.tif,824,55,84,0.20247,0.30923,30.92,9,10,120,122,0
g2_0164.tif,825,87,137,0.32027,0.50434,50.43,11,16,117,106,0
g2_0165.tif,826,32,56,0.1178,0.20615,20.62,10,8,134,126,0
g2_0165.tif,827,31,58,0.11412,0.21351,21.35,10,8,133,120,0
g2_0165.tif,828,94,137,0.34604,0.50434,50.43,11,18,124,119,0
g2_0165.tif,829,66,100,0.24296,0.36813,36.81,10,13,116,121,0
g2_0165.tif,830,51,88,0.18775,0.32395,32.4,10,12,108,123,0
g2_0166.tif,831,58,97,0.21351,0.35708,35.71,13,12,132,127,0
g2_0166.tif,832,56,92,0.20615,0.33868,33.87,13,13,128,120,0
g2_0166.tif,833,74,121,0.27241,0.44543,44.54,15,15,121,112,0
g2_0166.tif,834,74,123,0.27241,0.4528,45.28,14,16,116,119,0
g2_0166.tif,835,32,70,0.1178,0.25769,25.77,11,11,111,131,0
g2_0169.tif,846,215,314,0.79148,1.15592,115.59,34,15,146,133,0
g2_0169.tif,847,86,168,0.31659,0.61846,61.85,17,24,137,106,0
g2_0169.tif,848,81,130,0.29818,0.47857,47.86,14,16,109,119,0
g2_0169.tif,849,58,95,0.21351,0.34972,34.97,12,12,105,126,0
g2_0169.tif,850,35,69,0.12884,0.25401,25.4,12,8,101,118,0
g2_0171.tif,856,232,316,0.85406,1.16328,116.33,24,22,136,106,0
g2_0171.tif,857,272,358,1.00131,1.3179,131.79,25,29,127,117,0
g2_0171.tif,858,491,613,1.80751,2.25662,225.66,34,41,113,121,0
g2_0171.tif,859,247,327,0.90928,1.20378,120.38,22,28,102,124,0
g2_0171.tif,860,577,718,2.1241,2.64316,264.32,55,21,83,108,0
g2_0172.tif,861,48,92,0.1767,0.33868,33.87,12,12,138,103,0
g2_0172.tif,862,253,331,0.93136,1.2185,121.85,24,22,120,113,0
g2_0172.tif,863,180,236,0.66263,0.86878,86.88,18,20,116,127,0
g2_0172.tif,864,98,148,0.36077,0.54483,54.48,16,16,115,142,0
g2_0172.tif,865,145,214,0.53379,0.78779,78.78,19,20,104,108,0
g2_0174.tif,871,129,185,0.47489,0.68104,68.1,14,16,153,107,0
g2_0174.tif,872,400,498,1.47251,1.83328,183.33,27,27,137,135,0
g2_0174.tif,873,73,119,0.26873,0.43807,43.81,13,14,129,142,0
g2_0174.tif,874,108,156,0.39758,0.57428,57.43,12,14,100,86,0
g2_0174.tif,875,356,446,1.31054,1.64185,164.19,17,30,77,122,0
g2_0175.tif,876,8,35,0.02945,0.12884,12.88,7,9,134,118,0
g2_0175.tif,877,5,23,0.01841,0.08467,8.47,6,6,126,130,0
g2_0175.tif,878,5,20,0.01841,0.07363,7.36,5,6,125,125,0
g2_0175.tif,879,4,14,0.01473,0.05154,5.15,4,5,123,128,0
g2_0175.tif,880,6,31,0.02209,0.11412,11.41,7,8,120,123,0
g2_0177.tif,886,181,235,0.66631,0.8651,86.51,11,24,129,109,0
g2_0177.tif,887,72,95,0.26505,0.34972,34.97,10,10,129,133,0
g2_0177.tif,888,46,71,0.16934,0.26137,26.14,11,7,119,132,0
g2_0177.tif,889,64,94,0.2356,0.34604,34.6,10,10,120,122,0
g2_0177.tif,890,52,84,0.19143,0.30923,30.92,10,9,120,114,0
g2_0179.tif,896,17,39,0.06258,0.14357,14.36,4,13,151,121,0
g2_0179.tif,897,24,53,0.08835,0.19511,19.51,5,12,147,122,0
g2_0179.tif,898,24,52,0.08835,0.19143,19.14,8,8,117,127,0
g2_0179.tif,899,31,61,0.11412,0.22456,22.46,7,10,110,125,0
g2_0179.tif,900,35,72,0.12884,0.26505,26.51,10,10,100,119,0
g2_0180.tif,901,53,102,0.19511,0.37549,37.55,11,16,144,119,0
g2_0180.tif,902,105,172,0.38653,0.63318,63.32,16,21,131,92,0
g2_0180.tif,903,234,324,0.86142,1.19273,119.27,18,35,119,109,0
g2_0180.tif,904,277,348,1.01971,1.28109,128.11,21,26,107,133,0
g2_0180.tif,905,58,103,0.21351,0.37917,37.92,12,16,101,132,0
g2_0181.tif,906,93,154,0.34236,0.56692,56.69,15,18,135,133,0
g2_0181.tif,907,41,81,0.15093,0.29818,29.82,11,12,135,115,0
g2_0181.tif,908,39,73,0.14357,0.26873,26.87,12,11,129,123,0
g2_0181.tif,909,36,71,0.13253,0.26137,26.14,11,10,125,131,0
g2_0181.tif,910,156,225,0.57428,0.82829,82.83,18,19,83,104,0
g2_0182.tif,911,157,233,0.57796,0.85774,85.77,19,21,140,98,0
g2_0182.tif,912,23,59,0.08467,0.2172,21.72,10,10,136,145,0
g2_0182.tif,913,27,70,0.09939,0.25769,25.77,12,12,122,137,0
g2_0182.tif,914,258,361,0.94977,1.32894,132.89,26,28,104,96,0
g2_0182.tif,915,135,207,0.49697,0.76203,76.2,18,20,95,121,0
g2_0185.tif,926,46,88,0.16934,0.32395,32.4,13,10,142,115,0
g2_0185.tif,927,209,284,0.76939,1.04548,104.55,22,24,122,108,0
g2_0185.tif,928,173,227,0.63686,0.83565,83.57,22,21,116,121,0
g2_0185.tif,929,169,237,0.62214,0.87246,87.25,24,22,110,129,0
g2_0185.tif,930,143,219,0.52642,0.8062,80.62,22,23,98,118,0
g2_0186.tif,931,65,102,0.23928,0.37549,37.55,10,11,130,110,0
g2_0186.tif,932,72,112,0.26505,0.4123,41.23,8,14,131,121,0
g2_0186.tif,933,48,85,0.1767,0.31291,31.29,13,8,117,128,0
g2_0186.tif,934,78,126,0.28714,0.46384,46.38,19,8,115,136,0
g2_0186.tif,935,104,163,0.38285,0.60005,60.0,23,8,107,120,0
g2_0187.tif,936,82,111,0.30187,0.40862,40.86,13,11,126,120,0
g2_0187.tif,937,101,147,0.37181,0.54115,54.11,13,13,125,108,0
g2_0187.tif,938,85,112,0.31291,0.4123,41.23,9,14,127,130,0
g2_0187.tif,939,67,104,0.24665,0.38285,38.29,11,12,117,120,0
g2_0187.tif,940,68,105,0.25033,0.38653,38.65,9,14,119,131,0
g2_0189.tif,946,22,48,0.08099,0.1767,17.67,9,10,131,116,0
g2_0189.tif,947,29,60,0.10676,0.22088,22.09,10,11,125,113,0
g2_0189.tif,948,43,77,0.1583,0.28346,28.35,14,11,122,121,0
g2_0189.tif,949,89,142,0.32763,0.52274,52.27,17,18,117,130,0
g2_0189.tif,950,192,262,0.70681,0.9645,96.45,22,23,106,122,0
g2_0197.tif,986,52,96,0.19143,0.3534,35.34,15,14,124,113,0
g2_0197.tif,987,20,47,0.07363,0.17302,17.3,13,10,123,119,0
g2_0197.tif,988,22,49,0.08099,0.18038,18.04,14,10,121,122,0
g2_0197.tif,989,38,71,0.13989,0.26137,26.14,15,12,119,125,0
g2_0197.tif,990,66,109,0.24296,0.40126,40.13,16,13,116,130,0
g2_0199.tif,996,79,149,0.29082,0.54851,54.85,16,22,135,138,0
g2_0199.tif,997,217,302,0.79884,1.11175,111.17,21,29,124,108,0
g2_0199.tif,998,98,147,0.36077,0.54115,54.11,17,24,119,116,0
g2_0199.tif,999,356,455,1.31054,1.67498,167.5,27,31,106,120,0
g2_0199.tif,1000,229,313,0.84301,1.15224,115.22,22,25,105,95,0
g2_0200.tif,1001,232,295,0.85406,1.08598,108.6,22,17,132,117,0
g2_0200.tif,1002,37,52,0.13621,0.19143,19.14,8,9,126,123,0
g2_0200.tif,1003,78,125,0.28714,0.46016,46.02,17,9,115,115,0
g2_0200.tif,1004,157,203,0.57796,0.7473,74.73,23,10,112,131,0
g2_0200.tif,1005,70,99,0.25769,0.36445,36.44,13,8,114,124,0
g2_0202.tif,1011,18,59,0.06626,0.2172,21.72,13,11,127,127,0
g2_0202.tif,1012,9,35,0.03313,0.12884,12.88,9,9,125,126,0
g2_0202.tif,1013,30,67,0.11044,0.24665,24.66,9,11,125,115,0
g2_0202.tif,1014,20,43,0.07363,0.1583,15.83,9,10,122,125,0
g2_0202.tif,1015,19,45,0.06994,0.16566,16.57,8,9,118,122,0
g2_0204.tif,1021,27,57,0.09939,0.20983,20.98,8,9,131,122,0
g2_0204.tif,1022,25,51,0.09203,0.18775,18.77,8,9,128,129,0
g2_0204.tif,1023,23,47,0.08467,0.17302,17.3,7,8,125,121,0
g2_0204.tif,1024,18,41,0.06626,0.15093,15.09,7,8,123,128,0
g2_0204.tif,1025,40,78,0.14725,0.28714,28.71,12,10,115,118,0
g2_0205.tif,1026,112,166,0.4123,0.61109,61.11,10,20,132,100,0
g2_0205.tif,1027,205,271,0.75466,0.99763,99.76,27,14,117,117,0
g2_0205.tif,1028,228,280,0.83933,1.03076,103.08,27,14,117,128,0
g2_0205.tif,1029,108,158,0.39758,0.58164,58.16,27,10,117,138,0
